min_raters,min_expert,noise,level,pool_iiic,pool_spike,n_questions,stop_reason,all_resolved,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
5,0,B,0.0,21927,16705,187,all_active_resolved,0,0,6,0,0,0.2544454137757108
5,0,B,0.0,21927,16705,300,bank_exhausted,0,0,6,0,0,0.28468946909751564
5,0,B,0.0,21927,16705,224,all_resolved,1,1,6,0,0,0.28407494983095544
5,0,B,0.0,21927,16705,249,all_resolved,1,0,6,0,0,0.37183388051609595
5,0,B,0.0,21927,16705,180,all_resolved,1,0,6,0,0,0.39087898689044503
5,0,B,0.0,21927,16705,260,all_resolved,1,0,6,0,0,0.16002253019383053
5,0,B,0.0,21927,16705,178,all_active_resolved,0,0,6,0,0,0.27129279450875854
5,0,B,0.0,21927,16705,174,all_active_resolved,0,0,6,0,0,0.1553704283634429
5,0,B,0.0,21927,16705,173,all_resolved,1,0,6,0,0,0.23016821663011752
5,0,B,0.0,21927,16705,201,all_resolved,1,1,6,0,0,0.3593516225893616
5,0,B,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.4442819936756906
5,0,B,0.4,21927,16705,264,all_resolved,1,0,0,0,0,0.5981694736381696
5,0,B,0.4,21927,16705,266,all_resolved,1,0,0,0,0,0.3828778434290738
5,0,B,0.4,21927,16705,242,all_resolved,1,0,0,0,0,0.5846844135621634
5,0,B,0.4,21927,16705,293,all_active_resolved,0,0,0,0,0,0.4418300090764601
5,0,B,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.4853808706929044
5,0,B,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.35309089907113517
5,0,B,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.3814329323262432
5,0,B,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.4637907011209022
5,0,B,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.41654649925553866
5,0,B,0.8,21927,16705,208,all_resolved,1,0,0,1,6,0.5327155270212895
5,0,B,0.8,21927,16705,217,all_active_resolved,0,0,0,1,6,0.43050045335237114
5,0,B,0.8,21927,16705,169,all_resolved,1,0,0,1,6,0.4041042265088191
5,0,B,0.8,21927,16705,221,all_resolved,1,0,0,1,6,0.33209975783149026
5,0,B,0.8,21927,16705,191,all_resolved,1,0,0,0,6,0.28884751630546124
5,0,B,0.8,21927,16705,179,all_active_resolved,0,0,0,1,6,0.41838378342646987
5,0,B,0.8,21927,16705,300,bank_exhausted,0,0,0,2,6,0.37697812373051043
5,0,B,0.8,21927,16705,268,all_resolved,1,0,0,1,6,0.511884170577621
5,0,B,0.8,21927,16705,240,all_active_resolved,0,0,0,1,6,0.2814575285156118
5,0,B,0.8,21927,16705,176,all_resolved,1,0,0,2,6,0.41091837776405654
5,0,B,1.2,21927,16705,300,bank_exhausted,0,0,0,0,7,0.32198790539183875
5,0,B,1.2,21927,16705,300,bank_exhausted,0,0,0,0,7,0.3268424119592107
5,0,B,1.2,21927,16705,238,all_resolved,1,0,0,0,7,0.3087420222397012
5,0,B,1.2,21927,16705,140,all_resolved,1,0,0,0,7,0.15884512072600893
5,0,B,1.2,21927,16705,185,all_active_resolved,0,0,0,0,7,0.23854275820013918
5,0,B,1.2,21927,16705,148,all_resolved,1,0,0,0,7,0.14957296199545128
5,0,B,1.2,21927,16705,140,all_resolved,1,0,0,0,7,0.11752202633938093
5,0,B,1.2,21927,16705,240,all_active_resolved,0,0,0,0,7,0.3696805330979953
5,0,B,1.2,21927,16705,300,bank_exhausted,0,0,0,0,7,0.2884292125985241
5,0,B,1.2,21927,16705,300,bank_exhausted,0,0,0,0,7,0.1672543408083347
5,1,A,-0.5,21268,16705,140,all_resolved,1,0,7,0,0,0.31454324222191316
5,1,A,-0.5,21268,16705,148,all_resolved,1,0,7,0,0,0.23831575253356257
5,1,A,-0.5,21268,16705,142,all_resolved,1,0,7,0,0,0.2744927317410387
5,1,A,-0.5,21268,16705,169,all_resolved,1,0,7,0,0,0.2700106922795768
5,1,A,-0.5,21268,16705,175,all_active_resolved,0,0,7,0,0,0.42284881724727635
5,1,A,-0.5,21268,16705,140,all_resolved,1,0,7,0,0,0.23868976318911805
5,1,A,-0.5,21268,16705,174,all_active_resolved,0,0,7,0,0,0.36246612466043426
5,1,A,-0.5,21268,16705,145,all_resolved,1,0,7,0,0,0.3857445756578673
5,1,A,-0.5,21268,16705,140,all_resolved,1,0,7,0,0,0.27325866193133325
5,1,A,-0.5,21268,16705,148,all_resolved,1,0,7,0,0,0.2675512480513799
5,1,A,0.0,21268,16705,157,all_resolved,1,0,6,0,0,0.44874559815894194
5,1,A,0.0,21268,16705,148,all_resolved,1,0,6,0,0,0.2549175781848817
5,1,A,0.0,21268,16705,160,all_resolved,1,0,6,0,0,0.18273496968644282
5,1,A,0.0,21268,16705,184,all_active_resolved,0,1,6,0,0,0.3593990083320217
5,1,A,0.0,21268,16705,173,all_active_resolved,0,0,6,0,0,0.4064749339455253
5,1,A,0.0,21268,16705,300,bank_exhausted,0,1,6,0,0,0.40228083886051863
5,1,A,0.0,21268,16705,221,all_active_resolved,0,1,6,0,0,0.38603403920756346
5,1,A,0.0,21268,16705,179,all_active_resolved,0,0,6,0,0,0.43079054225354263
5,1,A,0.0,21268,16705,280,all_active_resolved,0,1,6,0,0,0.437308360411608
5,1,A,0.0,21268,16705,210,all_resolved,1,0,6,0,0,0.280052920111698
5,1,A,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.5269464636166444
5,1,A,0.4,21268,16705,141,all_resolved,1,0,0,0,0,0.4851522945555234
5,1,A,0.4,21268,16705,253,all_active_resolved,0,0,0,0,0,0.5606265360529118
5,1,A,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.24647856576764962
5,1,A,0.4,21268,16705,175,all_resolved,1,0,0,0,0,0.5731998512017846
5,1,A,0.4,21268,16705,211,all_resolved,1,0,0,0,0,0.5920151055635109
5,1,A,0.4,21268,16705,288,all_active_resolved,0,0,0,0,0,0.4594732486123245
5,1,A,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.4222750368329829
5,1,A,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.429712524931048
5,1,A,0.4,21268,16705,241,all_resolved,1,0,0,0,0,0.4197546043647406
5,1,A,0.8,21268,16705,172,all_resolved,1,0,0,0,6,0.29506601164226065
5,1,A,0.8,21268,16705,194,all_resolved,1,0,0,0,6,0.2568595430035394
5,1,A,0.8,21268,16705,175,all_resolved,1,0,0,0,6,0.2143234739364008
5,1,A,0.8,21268,16705,211,all_resolved,1,0,0,0,6,0.19091595199131559
5,1,A,0.8,21268,16705,168,all_resolved,1,0,0,0,6,0.3387044801195769
5,1,A,0.8,21268,16705,208,all_active_resolved,0,0,0,0,6,0.37877410210387125
5,1,A,0.8,21268,16705,253,all_resolved,1,0,0,0,6,0.16602435990382927
5,1,A,0.8,21268,16705,176,all_resolved,1,0,0,0,6,0.24095072595251452
5,1,A,0.8,21268,16705,146,all_resolved,1,0,0,0,6,0.28957112856097933
5,1,A,0.8,21268,16705,244,all_resolved,1,0,0,1,6,0.249455450290411
5,1,A,1.2,21268,16705,142,all_resolved,1,0,0,0,7,0.29021338504416266
5,1,A,1.2,21268,16705,140,all_resolved,1,0,0,0,7,0.3390274645604269
5,1,A,1.2,21268,16705,150,all_resolved,1,0,0,0,7,0.2517970909891437
5,1,A,1.2,21268,16705,168,all_resolved,1,0,0,0,7,0.369540395471103
5,1,A,1.2,21268,16705,146,all_resolved,1,0,0,0,7,0.2649829180790092
5,1,A,1.2,21268,16705,140,all_resolved,1,0,0,0,7,0.17895262264248818
5,1,A,1.2,21268,16705,160,all_resolved,1,0,0,0,7,0.24815962042030956
5,1,A,1.2,21268,16705,154,all_resolved,1,0,0,0,7,0.2582043707009939
5,1,A,1.2,21268,16705,140,all_resolved,1,0,0,0,7,0.1670461925600361
5,1,A,1.2,21268,16705,141,all_resolved,1,0,0,0,7,0.3306309836738971
5,1,B,-0.5,21268,16705,140,all_resolved,1,0,7,0,0,0.32810084414713436
5,1,B,-0.5,21268,16705,149,all_resolved,1,1,7,0,0,0.43146001450078836
5,1,B,-0.5,21268,16705,156,all_resolved,1,1,7,0,0,0.4662161401635916
5,1,B,-0.5,21268,16705,159,all_resolved,1,2,7,0,0,0.5322427368091471
5,1,B,-0.5,21268,16705,141,all_resolved,1,0,7,0,0,0.216487939815802
5,1,B,-0.5,21268,16705,156,all_resolved,1,0,7,0,0,0.36393235393770834
5,1,B,-0.5,21268,16705,141,all_resolved,1,0,7,0,0,0.37526787442673937
5,1,B,-0.5,21268,16705,142,all_resolved,1,0,7,0,0,0.286405615955596
5,1,B,-0.5,21268,16705,187,all_active_resolved,0,0,7,0,0,0.5338403387034034
5,1,B,-0.5,21268,16705,158,all_resolved,1,0,7,0,0,0.35113357265306344
5,1,B,0.0,21268,16705,169,all_resolved,1,1,6,0,0,0.3241131375253091
5,1,B,0.0,21268,16705,151,all_resolved,1,2,6,0,0,0.4197513026106579
5,1,B,0.0,21268,16705,300,bank_exhausted,0,0,6,0,0,0.27527960438256294
5,1,B,0.0,21268,16705,152,all_resolved,1,0,6,0,0,0.2345104782588529
5,1,B,0.0,21268,16705,207,all_active_resolved,0,0,6,0,0,0.22276359341116844
5,1,B,0.0,21268,16705,159,all_resolved,1,0,6,0,0,0.30117486843184466
5,1,B,0.0,21268,16705,189,all_active_resolved,0,1,6,0,0,0.381805533898254
5,1,B,0.0,21268,16705,277,all_resolved,1,0,6,0,0,0.17878846976745294
5,1,B,0.0,21268,16705,191,all_resolved,1,0,6,0,0,0.2582624752510932
5,1,B,0.0,21268,16705,170,all_active_resolved,0,0,6,0,0,0.5702732215206225
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.5731792450293315
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.4391709182961433
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.4793609804216394
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.2644350171748003
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.3784900426121056
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.34181223861762927
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.532776953783084
5,1,B,0.4,21268,16705,241,all_active_resolved,0,0,0,0,0,0.3932047896555699
5,1,B,0.4,21268,16705,204,all_resolved,1,0,0,0,0,0.4775000482635837
5,1,B,0.4,21268,16705,300,bank_exhausted,0,0,0,0,0,0.39843725033209626
5,1,B,0.8,21268,16705,300,bank_exhausted,0,0,0,0,6,0.22644237585956678
5,1,B,0.8,21268,16705,155,all_resolved,1,0,0,1,6,0.42383158171891316
5,1,B,0.8,21268,16705,203,all_active_resolved,0,0,0,0,6,0.31932332343237224
5,1,B,0.8,21268,16705,300,bank_exhausted,0,0,0,0,6,0.22131160751740125
5,1,B,0.8,21268,16705,270,all_active_resolved,0,0,0,1,6,0.22375201084695112
5,1,B,0.8,21268,16705,250,all_resolved,1,0,0,0,6,0.22405894470563564
5,1,B,0.8,21268,16705,144,all_resolved,1,0,0,1,6,0.5717810744516666
5,1,B,0.8,21268,16705,173,all_resolved,1,0,0,0,6,0.24254673438797564
5,1,B,0.8,21268,16705,277,all_resolved,1,0,0,1,6,0.21741987031642354
5,1,B,0.8,21268,16705,197,all_resolved,1,0,0,0,6,0.1886363825536411
5,1,B,1.2,21268,16705,150,all_resolved,1,0,0,0,7,0.1931693263186942
5,1,B,1.2,21268,16705,171,all_active_resolved,0,0,0,0,7,0.28254416913597613
5,1,B,1.2,21268,16705,178,all_resolved,1,0,0,0,7,0.20357505237716925
5,1,B,1.2,21268,16705,141,all_resolved,1,0,0,0,7,0.21837838153177921
5,1,B,1.2,21268,16705,300,bank_exhausted,0,0,0,2,7,0.6112387415778539
5,1,B,1.2,21268,16705,300,bank_exhausted,0,0,0,1,7,0.5597179559520018
5,1,B,1.2,21268,16705,152,all_resolved,1,0,0,1,7,0.3180239054061992
5,1,B,1.2,21268,16705,247,all_active_resolved,0,0,0,0,7,0.3874820767399739
5,1,B,1.2,21268,16705,196,all_resolved,1,0,0,0,7,0.16693203954266345
5,1,B,1.2,21268,16705,197,all_active_resolved,0,0,0,1,7,0.4705512851942902
5,2,A,-0.5,20568,16705,175,all_resolved,1,0,7,0,0,0.41832065659057743
5,2,A,-0.5,20568,16705,166,all_resolved,1,0,7,0,0,0.40211111584850784
5,2,A,-0.5,20568,16705,167,all_resolved,1,0,7,0,0,0.5278196537353462
5,2,A,-0.5,20568,16705,140,all_resolved,1,0,7,0,0,0.5999527294471895
5,2,A,-0.5,20568,16705,142,all_resolved,1,0,7,0,0,0.34624590284263596
5,2,A,-0.5,20568,16705,140,all_resolved,1,0,7,0,0,0.3531405813802532
5,2,A,-0.5,20568,16705,146,all_resolved,1,0,7,0,0,0.16902860182109883
5,2,A,-0.5,20568,16705,170,all_active_resolved,0,0,7,0,0,0.3364251105094508
5,2,A,-0.5,20568,16705,140,all_resolved,1,0,7,0,0,0.2858946911008665
5,2,A,-0.5,20568,16705,145,all_resolved,1,1,7,0,0,0.4471451114747921
5,2,A,0.0,20568,16705,300,bank_exhausted,0,2,6,0,0,0.4870491412590197
5,2,A,0.0,20568,16705,300,bank_exhausted,0,1,6,0,0,0.41590854725467113
5,2,A,0.0,20568,16705,170,all_resolved,1,0,6,0,0,0.32214031901622625
5,2,A,0.0,20568,16705,157,all_resolved,1,1,6,0,0,0.40182770247947003
5,2,A,0.0,20568,16705,227,all_active_resolved,0,1,6,0,0,0.3577330648025542
5,2,A,0.0,20568,16705,196,all_active_resolved,0,0,6,0,0,0.16201143248562147
5,2,A,0.0,20568,16705,300,bank_exhausted,0,1,6,0,0,0.3481101728274937
5,2,A,0.0,20568,16705,300,bank_exhausted,0,1,6,0,0,0.4647940623531003
5,2,A,0.0,20568,16705,300,bank_exhausted,0,0,6,0,0,0.2188301263414855
5,2,A,0.0,20568,16705,156,all_resolved,1,0,6,0,0,0.2331153252575562
5,2,A,0.4,20568,16705,196,all_active_resolved,0,0,0,0,0,0.5672502704378272
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.3649817380212988
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.33831171469304966
5,2,A,0.4,20568,16705,225,all_active_resolved,0,0,0,0,0,0.4385832564847813
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.4184575570318163
5,2,A,0.4,20568,16705,236,all_active_resolved,0,0,0,0,0,0.45127023098371266
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.4075079094838765
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.4425054095228664
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.3223563147669754
5,2,A,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.2106879666692161
5,2,A,0.8,20568,16705,213,all_resolved,1,0,0,0,6,0.2919323986966056
5,2,A,0.8,20568,16705,214,all_resolved,1,0,0,1,6,0.5447386742627597
5,2,A,0.8,20568,16705,160,all_resolved,1,0,0,0,6,0.46674397343729573
5,2,A,0.8,20568,16705,152,all_resolved,1,0,0,1,6,0.4071884519466981
5,2,A,0.8,20568,16705,164,all_resolved,1,0,0,0,6,0.5025240972738884
5,2,A,0.8,20568,16705,151,all_resolved,1,0,0,0,6,0.4137510734809939
5,2,A,0.8,20568,16705,170,all_resolved,1,0,0,0,6,0.6520579194599815
5,2,A,0.8,20568,16705,193,all_resolved,1,0,0,0,6,0.5761847418829912
5,2,A,0.8,20568,16705,149,all_resolved,1,0,0,0,6,0.5789915206293195
5,2,A,0.8,20568,16705,203,all_resolved,1,0,0,0,6,0.26784757534249903
5,2,A,1.2,20568,16705,170,all_resolved,1,0,0,0,7,0.33043042903491
5,2,A,1.2,20568,16705,155,all_resolved,1,0,0,0,7,0.2260880376707624
5,2,A,1.2,20568,16705,158,all_resolved,1,0,0,0,7,0.20403237784365033
5,2,A,1.2,20568,16705,165,all_resolved,1,0,0,0,7,0.19317045604030395
5,2,A,1.2,20568,16705,141,all_resolved,1,0,0,0,7,0.18441863490335947
5,2,A,1.2,20568,16705,145,all_resolved,1,0,0,0,7,0.31889770282250357
5,2,A,1.2,20568,16705,181,all_resolved,1,0,0,0,7,0.20716018731065478
5,2,A,1.2,20568,16705,147,all_resolved,1,0,0,0,7,0.2945649523736223
5,2,A,1.2,20568,16705,181,all_resolved,1,0,0,0,7,0.22388886261084343
5,2,A,1.2,20568,16705,145,all_resolved,1,0,0,0,7,0.33075905263724703
5,2,B,-0.5,20568,16705,154,all_resolved,1,0,7,0,0,0.2833226313216065
5,2,B,-0.5,20568,16705,148,all_resolved,1,0,7,0,0,0.3517474835245504
5,2,B,-0.5,20568,16705,147,all_resolved,1,0,7,0,0,0.4382688705857984
5,2,B,-0.5,20568,16705,171,all_active_resolved,0,0,7,0,0,0.3064623959483961
5,2,B,-0.5,20568,16705,171,all_resolved,1,1,7,0,0,0.5244467588242493
5,2,B,-0.5,20568,16705,140,all_resolved,1,0,7,0,0,0.27549876867167983
5,2,B,-0.5,20568,16705,140,all_resolved,1,0,7,0,0,0.23053068995351828
5,2,B,-0.5,20568,16705,148,all_resolved,1,1,7,0,0,0.505755925133719
5,2,B,-0.5,20568,16705,161,all_resolved,1,0,7,0,0,0.3415787887695549
5,2,B,-0.5,20568,16705,147,all_resolved,1,0,7,0,0,0.22302294687070584
5,2,B,0.0,20568,16705,196,all_resolved,1,0,6,0,0,0.3088474924990416
5,2,B,0.0,20568,16705,193,all_active_resolved,0,0,6,0,0,0.31615398317430055
5,2,B,0.0,20568,16705,214,all_active_resolved,0,0,6,0,0,0.38504153450216616
5,2,B,0.0,20568,16705,158,all_resolved,1,0,6,0,0,0.1846910512085934
5,2,B,0.0,20568,16705,143,all_resolved,1,1,6,0,0,0.400553099004696
5,2,B,0.0,20568,16705,300,bank_exhausted,0,0,6,0,0,0.24585511942204993
5,2,B,0.0,20568,16705,300,bank_exhausted,0,0,6,0,0,0.4112053766758072
5,2,B,0.0,20568,16705,236,all_resolved,1,0,6,0,0,0.31391656423657466
5,2,B,0.0,20568,16705,300,bank_exhausted,0,2,6,0,0,0.49797420268648124
5,2,B,0.0,20568,16705,250,all_resolved,1,1,6,0,0,0.47094946924934333
5,2,B,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.44584986253855513
5,2,B,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.302795378282688
5,2,B,0.4,20568,16705,172,all_active_resolved,0,0,0,0,0,0.42003695758670495
5,2,B,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.35974937402193646
5,2,B,0.4,20568,16705,300,bank_exhausted,0,0,0,0,0,0.4100091745808389
5,2,B,0.4,20568,16705,214,all_resolved,1,0,0,0,0,0.5833489637857995
5,2,B,0.4,20568,16705,197,all_resolved,1,0,0,0,0,0.5632033273895116
5,2,B,0.4,20568,16705,234,all_resolved,1,0,0,0,0,0.3556562145620208
5,2,B,0.4,20568,16705,181,all_active_resolved,0,0,0,0,0,0.5887763202187245
5,2,B,0.4,20568,16705,164,all_resolved,1,0,0,0,0,0.48478311748713754
5,2,B,0.8,20568,16705,299,all_active_resolved,0,0,0,0,6,0.28083572766392567
5,2,B,0.8,20568,16705,184,all_resolved,1,0,0,1,6,0.3937335093701303
5,2,B,0.8,20568,16705,196,all_resolved,1,0,0,1,6,0.27745770883180826
5,2,B,0.8,20568,16705,284,all_active_resolved,0,0,0,0,6,0.26959859148168247
5,2,B,0.8,20568,16705,217,all_active_resolved,0,0,0,1,6,0.42431337123699514
5,2,B,0.8,20568,16705,300,bank_exhausted,0,0,0,1,6,0.3194129851071592
5,2,B,0.8,20568,16705,211,all_active_resolved,0,0,0,1,6,0.26181320521787105
5,2,B,0.8,20568,16705,201,all_resolved,1,0,0,1,6,0.3474082826188493
5,2,B,0.8,20568,16705,178,all_resolved,1,0,0,0,6,0.3499261964241048
5,2,B,0.8,20568,16705,300,bank_exhausted,0,0,0,2,6,0.34721902944211536
5,2,B,1.2,20568,16705,203,all_resolved,1,0,0,1,7,0.3241656371204101
5,2,B,1.2,20568,16705,147,all_resolved,1,0,0,0,7,0.20967793637395024
5,2,B,1.2,20568,16705,195,all_active_resolved,0,0,0,0,7,0.32085281871385846
5,2,B,1.2,20568,16705,154,all_resolved,1,0,0,0,7,0.1506852960925348
5,2,B,1.2,20568,16705,172,all_resolved,1,0,0,1,7,0.2956360151403451
5,2,B,1.2,20568,16705,300,bank_exhausted,0,0,0,2,7,0.43892293449662123
5,2,B,1.2,20568,16705,155,all_resolved,1,0,0,0,7,0.17865907873428652
5,2,B,1.2,20568,16705,146,all_resolved,1,0,0,1,7,0.3179806478605303
5,2,B,1.2,20568,16705,170,all_active_resolved,0,0,0,1,7,0.2586369734879263
5,2,B,1.2,20568,16705,220,all_resolved,1,0,0,0,7,0.24875613566250235
5,3,A,-0.5,19777,16705,175,all_active_resolved,0,0,7,0,0,0.35706487906067197
5,3,A,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.19404521179226622
5,3,A,-0.5,19777,16705,165,all_resolved,1,0,7,0,0,0.39923597292481156
5,3,A,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.25122030554150127
5,3,A,-0.5,19777,16705,144,all_resolved,1,0,7,0,0,0.2891493323769961
5,3,A,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.23274914128998184
5,3,A,-0.5,19777,16705,152,all_resolved,1,0,7,0,0,0.37858346583375757
5,3,A,-0.5,19777,16705,188,all_resolved,1,0,7,0,0,0.21460472915631912
5,3,A,-0.5,19777,16705,141,all_resolved,1,0,7,0,0,0.20137491032197766
5,3,A,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.28913733072773834
5,3,A,0.0,19777,16705,300,bank_exhausted,0,2,6,0,0,0.5305856107831851
5,3,A,0.0,19777,16705,300,bank_exhausted,0,1,6,0,0,0.3944571355681118
5,3,A,0.0,19777,16705,241,all_active_resolved,0,0,6,0,0,0.3128845800623822
5,3,A,0.0,19777,16705,146,all_resolved,1,1,6,0,0,0.3255987481901444
5,3,A,0.0,19777,16705,173,all_resolved,1,1,6,0,0,0.364721504941497
5,3,A,0.0,19777,16705,240,all_active_resolved,0,0,6,0,0,0.21608187625981687
5,3,A,0.0,19777,16705,300,bank_exhausted,0,0,6,0,0,0.4110886485184563
5,3,A,0.0,19777,16705,153,all_resolved,1,1,6,0,0,0.4486059167748794
5,3,A,0.0,19777,16705,300,bank_exhausted,0,0,6,0,0,0.22778775316235977
5,3,A,0.0,19777,16705,239,all_resolved,1,1,6,0,0,0.2508570979356202
5,3,A,0.4,19777,16705,198,all_resolved,1,0,0,0,0,0.7245374489860984
5,3,A,0.4,19777,16705,266,all_resolved,1,0,0,0,0,0.5184369539012362
5,3,A,0.4,19777,16705,291,all_resolved,1,0,0,0,0,0.5785064642201395
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.36973735841631206
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.6152373518542288
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.5791553400329448
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.33442790787409793
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.6186879402005037
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.3904722517569688
5,3,A,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.5400487891752432
5,3,A,0.8,19777,16705,157,all_resolved,1,0,0,0,6,0.38125131532869744
5,3,A,0.8,19777,16705,258,all_resolved,1,0,0,0,6,0.23478797363778667
5,3,A,0.8,19777,16705,159,all_resolved,1,0,0,0,6,0.4261090972068695
5,3,A,0.8,19777,16705,156,all_resolved,1,0,0,1,6,0.47804591940819036
5,3,A,0.8,19777,16705,187,all_active_resolved,0,0,0,1,6,0.3630336189242935
5,3,A,0.8,19777,16705,232,all_resolved,1,0,0,0,6,0.378128717952147
5,3,A,0.8,19777,16705,218,all_active_resolved,0,0,0,0,6,0.3043213426076931
5,3,A,0.8,19777,16705,200,all_resolved,1,0,0,0,6,0.3254215168227373
5,3,A,0.8,19777,16705,152,all_resolved,1,0,0,0,6,0.26561212485200025
5,3,A,0.8,19777,16705,181,all_resolved,1,0,0,0,6,0.2535058724626011
5,3,A,1.2,19777,16705,140,all_resolved,1,0,0,1,7,0.400563947699397
5,3,A,1.2,19777,16705,161,all_resolved,1,0,0,0,7,0.2008588573562633
5,3,A,1.2,19777,16705,171,all_resolved,1,0,0,0,7,0.2957424625614801
5,3,A,1.2,19777,16705,149,all_resolved,1,0,0,1,7,0.30535645828969604
5,3,A,1.2,19777,16705,140,all_resolved,1,0,0,0,7,0.33219329169127415
5,3,A,1.2,19777,16705,140,all_resolved,1,0,0,0,7,0.20785058469971268
5,3,A,1.2,19777,16705,143,all_resolved,1,0,0,0,7,0.20305761559786747
5,3,A,1.2,19777,16705,162,all_resolved,1,0,0,1,7,0.34807340114122126
5,3,A,1.2,19777,16705,140,all_resolved,1,0,0,0,7,0.2242894756173122
5,3,A,1.2,19777,16705,145,all_resolved,1,0,0,0,7,0.2637119605638942
5,3,B,-0.5,19777,16705,141,all_resolved,1,0,7,0,0,0.2764367692849546
5,3,B,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.12582111301268084
5,3,B,-0.5,19777,16705,198,all_resolved,1,1,7,0,0,0.40836553686496707
5,3,B,-0.5,19777,16705,141,all_resolved,1,0,7,0,0,0.37360596552895686
5,3,B,-0.5,19777,16705,142,all_resolved,1,0,7,0,0,0.22963894904379228
5,3,B,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.33640177706351426
5,3,B,-0.5,19777,16705,141,all_resolved,1,0,7,0,0,0.28710193349004287
5,3,B,-0.5,19777,16705,140,all_resolved,1,0,7,0,0,0.19662384659685167
5,3,B,-0.5,19777,16705,144,all_resolved,1,0,7,0,0,0.30094364855850897
5,3,B,-0.5,19777,16705,177,all_active_resolved,0,1,7,0,0,0.5353196814385625
5,3,B,0.0,19777,16705,294,all_resolved,1,0,6,0,0,0.23932098254785864
5,3,B,0.0,19777,16705,300,bank_exhausted,0,0,6,0,0,0.26806331248469023
5,3,B,0.0,19777,16705,300,bank_exhausted,0,0,6,0,0,0.4035659564332356
5,3,B,0.0,19777,16705,300,bank_exhausted,0,1,6,0,0,0.3476855854138674
5,3,B,0.0,19777,16705,296,all_active_resolved,0,1,6,0,0,0.302684712111901
5,3,B,0.0,19777,16705,146,all_resolved,1,0,6,0,0,0.3171321911493607
5,3,B,0.0,19777,16705,219,all_resolved,1,1,6,0,0,0.35263932410436133
5,3,B,0.0,19777,16705,300,bank_exhausted,0,0,6,0,0,0.3463486272606945
5,3,B,0.0,19777,16705,180,all_resolved,1,0,6,0,0,0.21189565536931781
5,3,B,0.0,19777,16705,300,bank_exhausted,0,0,6,0,0,0.2786390390637886
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.3733281121826037
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.3285962677868036
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.25426574379082645
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.4784418492267558
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.41980318243804965
5,3,B,0.4,19777,16705,300,bank_exhausted,0,0,0,0,0,0.24816906729955376
