bank,noise,level,rep,pair_key,n_iiic,n_spike,n_questions,stop_reason,all_resolved,clear,is_borderline,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
8,A,-0.5,118,A_l-0.5_n0118,360,60,166,all_resolved,1,1,0,0,7,0,0,0.3442269466187945
5,A,-0.5,119,A_l-0.5_n0119,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2680337360186901
8,A,-0.5,119,A_l-0.5_n0119,360,60,141,all_resolved,1,1,0,0,7,0,0,0.2574922318737199
5,A,-0.5,120,A_l-0.5_n0120,360,60,140,all_resolved,1,1,0,0,7,0,0,0.23412814340308932
8,A,-0.5,120,A_l-0.5_n0120,360,60,186,all_active_resolved,0,1,0,0,7,0,0,0.3805677235390111
5,A,-0.5,121,A_l-0.5_n0121,360,60,140,all_resolved,1,1,0,0,7,0,0,0.30450843078853346
8,A,-0.5,121,A_l-0.5_n0121,360,60,145,all_resolved,1,1,0,0,7,0,0,0.23688682139273373
5,A,-0.5,122,A_l-0.5_n0122,360,60,168,all_resolved,1,1,0,0,7,0,0,0.4209310837112396
8,A,-0.5,122,A_l-0.5_n0122,360,60,193,all_active_resolved,0,1,0,0,7,0,0,0.3285271911271344
5,A,-0.5,123,A_l-0.5_n0123,360,60,140,all_resolved,1,1,0,0,7,0,0,0.14981705772267098
8,A,-0.5,123,A_l-0.5_n0123,360,60,142,all_resolved,1,1,0,0,7,0,0,0.29027408050510284
5,A,-0.5,124,A_l-0.5_n0124,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3207782944894144
8,A,-0.5,124,A_l-0.5_n0124,360,60,145,all_resolved,1,1,0,0,7,0,0,0.19873964174373362
5,A,-0.5,125,A_l-0.5_n0125,360,60,147,all_resolved,1,1,0,0,7,0,0,0.27080779481519845
8,A,-0.5,125,A_l-0.5_n0125,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.31022055058043946
5,A,-0.5,126,A_l-0.5_n0126,360,60,140,all_resolved,1,1,0,0,7,0,0,0.28064256331662424
8,A,-0.5,126,A_l-0.5_n0126,360,60,140,all_resolved,1,1,0,0,7,0,0,0.44528366867557667
5,A,-0.5,127,A_l-0.5_n0127,360,60,140,all_resolved,1,1,0,0,7,0,0,0.294133850101764
8,A,-0.5,127,A_l-0.5_n0127,360,60,185,all_active_resolved,0,1,0,0,7,0,0,0.32956544377303015
5,A,-0.5,128,A_l-0.5_n0128,360,60,187,all_resolved,1,1,0,0,7,0,0,0.3609588425199615
8,A,-0.5,128,A_l-0.5_n0128,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3551946336396215
5,A,-0.5,129,A_l-0.5_n0129,360,60,140,all_resolved,1,1,0,0,7,0,0,0.1961971489142119
8,A,-0.5,129,A_l-0.5_n0129,360,60,193,all_resolved,1,1,0,0,7,0,0,0.4097449182551635
5,A,-0.5,130,A_l-0.5_n0130,360,60,211,all_resolved,1,1,0,1,7,0,0,0.5252663469535082
8,A,-0.5,130,A_l-0.5_n0130,360,60,141,all_resolved,1,1,0,0,7,0,0,0.2915400158652875
5,A,-0.5,131,A_l-0.5_n0131,360,60,142,all_resolved,1,1,0,0,7,0,0,0.3736604584847501
8,A,-0.5,131,A_l-0.5_n0131,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3775723925378787
5,A,-0.5,132,A_l-0.5_n0132,360,60,178,all_resolved,1,1,0,0,7,0,0,0.2269501648107522
8,A,-0.5,132,A_l-0.5_n0132,360,60,140,all_resolved,1,1,0,1,7,0,0,0.37056072637882215
5,A,-0.5,133,A_l-0.5_n0133,360,60,154,all_resolved,1,1,0,0,7,0,0,0.46518269142450436
8,A,-0.5,133,A_l-0.5_n0133,360,60,144,all_resolved,1,1,0,0,7,0,0,0.28199131623636237
5,A,-0.5,134,A_l-0.5_n0134,360,60,143,all_resolved,1,1,0,0,7,0,0,0.27358202665286563
8,A,-0.5,134,A_l-0.5_n0134,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.48571547519237307
5,A,-0.5,135,A_l-0.5_n0135,360,60,157,all_resolved,1,1,0,0,7,0,0,0.3832968887674061
8,A,-0.5,135,A_l-0.5_n0135,360,60,140,all_resolved,1,1,0,0,7,0,0,0.1928235211248305
5,A,-0.5,136,A_l-0.5_n0136,360,60,142,all_resolved,1,1,0,0,7,0,0,0.2964545149236117
8,A,-0.5,136,A_l-0.5_n0136,360,60,154,all_resolved,1,1,0,0,7,0,0,0.2733494733870539
5,A,-0.5,137,A_l-0.5_n0137,360,60,203,all_resolved,1,1,0,0,7,0,0,0.4116734960336185
8,A,-0.5,137,A_l-0.5_n0137,360,60,184,all_resolved,1,1,0,0,7,0,0,0.23957691491968053
5,A,-0.5,138,A_l-0.5_n0138,360,60,168,all_resolved,1,1,0,0,7,0,0,0.1845974528238112
8,A,-0.5,138,A_l-0.5_n0138,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3029782027765096
5,A,-0.5,139,A_l-0.5_n0139,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.3227906451204302
8,A,-0.5,139,A_l-0.5_n0139,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2392239917172538
5,A,-0.5,140,A_l-0.5_n0140,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2038876971450721
8,A,-0.5,140,A_l-0.5_n0140,360,60,143,all_resolved,1,1,0,0,7,0,0,0.30558436261961214
5,A,-0.5,141,A_l-0.5_n0141,360,60,149,all_resolved,1,1,0,0,7,0,0,0.24296385230585038
8,A,-0.5,141,A_l-0.5_n0141,360,60,140,all_resolved,1,1,0,0,7,0,0,0.15006364654428658
5,A,-0.5,142,A_l-0.5_n0142,360,60,147,all_resolved,1,1,0,0,7,0,0,0.23465635618776076
8,A,-0.5,142,A_l-0.5_n0142,360,60,140,all_resolved,1,1,0,0,7,0,0,0.33047873318403387
5,A,-0.5,143,A_l-0.5_n0143,360,60,141,all_resolved,1,1,0,0,7,0,0,0.4019069153057884
8,A,-0.5,143,A_l-0.5_n0143,360,60,187,all_active_resolved,0,1,0,0,7,0,0,0.3293748381811085
5,A,-0.5,144,A_l-0.5_n0144,360,60,151,all_resolved,1,1,0,0,7,0,0,0.33819183063247726
8,A,-0.5,144,A_l-0.5_n0144,360,60,140,all_resolved,1,1,0,0,7,0,0,0.39679039437104563
5,A,-0.5,145,A_l-0.5_n0145,360,60,143,all_resolved,1,1,0,0,7,0,0,0.46331632314047344
8,A,-0.5,145,A_l-0.5_n0145,360,60,153,all_resolved,1,1,0,0,7,0,0,0.3192124623495922
5,A,-0.5,146,A_l-0.5_n0146,360,60,141,all_resolved,1,1,0,0,7,0,0,0.2618474475303188
8,A,-0.5,146,A_l-0.5_n0146,360,60,160,all_resolved,1,1,0,0,7,0,0,0.38318523376248287
5,A,-0.5,147,A_l-0.5_n0147,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.3937614147110069
8,A,-0.5,147,A_l-0.5_n0147,360,60,150,all_resolved,1,1,0,0,7,0,0,0.17543320850282348
5,A,-0.5,148,A_l-0.5_n0148,360,60,153,all_resolved,1,1,0,0,7,0,0,0.28744441266225124
8,A,-0.5,148,A_l-0.5_n0148,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2564291076965828
5,A,-0.5,149,A_l-0.5_n0149,360,60,189,all_resolved,1,1,0,0,7,0,0,0.2970328568358259
8,A,-0.5,149,A_l-0.5_n0149,360,60,152,all_resolved,1,1,0,0,7,0,0,0.3853184826845804
5,A,-0.5,150,A_l-0.5_n0150,360,60,182,all_resolved,1,1,0,0,7,0,0,0.3040877569095917
8,A,-0.5,150,A_l-0.5_n0150,360,60,155,all_resolved,1,1,0,1,7,0,0,0.449722438887261
5,A,-0.5,151,A_l-0.5_n0151,360,60,146,all_resolved,1,1,0,0,7,0,0,0.3597624843348535
8,A,-0.5,151,A_l-0.5_n0151,360,60,141,all_resolved,1,1,0,0,7,0,0,0.21339676753906053
5,A,-0.5,152,A_l-0.5_n0152,360,60,152,all_resolved,1,1,0,0,7,0,0,0.354653586980629
8,A,-0.5,152,A_l-0.5_n0152,360,60,140,all_resolved,1,1,0,0,7,0,0,0.17903005222264703
5,A,-0.5,153,A_l-0.5_n0153,360,60,142,all_resolved,1,1,0,0,7,0,0,0.3429715597251018
8,A,-0.5,153,A_l-0.5_n0153,360,60,145,all_resolved,1,1,0,0,7,0,0,0.3703908514458086
5,A,-0.5,154,A_l-0.5_n0154,360,60,172,all_resolved,1,1,0,0,7,0,0,0.3158745655165659
8,A,-0.5,154,A_l-0.5_n0154,360,60,189,all_resolved,1,1,0,0,7,0,0,0.33997629263871243
5,A,-0.5,155,A_l-0.5_n0155,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3207496511012121
8,A,-0.5,155,A_l-0.5_n0155,360,60,140,all_resolved,1,1,0,0,7,0,0,0.49163984495760066
5,A,-0.5,156,A_l-0.5_n0156,360,60,144,all_resolved,1,1,0,0,7,0,0,0.3212967508881013
8,A,-0.5,156,A_l-0.5_n0156,360,60,140,all_resolved,1,1,0,0,7,0,0,0.26526285373820446
5,A,-0.5,157,A_l-0.5_n0157,360,60,141,all_resolved,1,1,0,0,7,0,0,0.30265711269709233
8,A,-0.5,157,A_l-0.5_n0157,360,60,143,all_resolved,1,1,0,0,7,0,0,0.2309520893667846
5,A,-0.5,158,A_l-0.5_n0158,360,60,180,all_resolved,1,1,0,0,7,0,0,0.30644918235946356
8,A,-0.5,158,A_l-0.5_n0158,360,60,144,all_resolved,1,1,0,0,7,0,0,0.3982445192169442
5,A,-0.5,159,A_l-0.5_n0159,360,60,166,all_resolved,1,1,0,0,7,0,0,0.21878454976517397
8,A,-0.5,159,A_l-0.5_n0159,360,60,142,all_resolved,1,1,0,0,7,0,0,0.2878874072963024
5,A,-0.5,160,A_l-0.5_n0160,360,60,140,all_resolved,1,1,0,0,7,0,0,0.34893716462073454
8,A,-0.5,160,A_l-0.5_n0160,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2680657179174439
5,A,-0.5,161,A_l-0.5_n0161,360,60,181,all_active_resolved,0,1,0,1,7,0,0,0.5094409253455298
8,A,-0.5,161,A_l-0.5_n0161,360,60,168,all_resolved,1,1,0,0,7,0,0,0.3702532934310535
5,A,-0.5,162,A_l-0.5_n0162,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3331549405641496
8,A,-0.5,162,A_l-0.5_n0162,360,60,141,all_resolved,1,1,0,0,7,0,0,0.21691117837807292
5,A,-0.5,163,A_l-0.5_n0163,360,60,147,all_resolved,1,1,0,0,7,0,0,0.3222918344852309
8,A,-0.5,163,A_l-0.5_n0163,360,60,146,all_resolved,1,1,0,0,7,0,0,0.2754012352121503
5,A,-0.5,164,A_l-0.5_n0164,360,60,142,all_resolved,1,1,0,0,7,0,0,0.27436462729051747
8,A,-0.5,164,A_l-0.5_n0164,360,60,161,all_resolved,1,1,0,0,7,0,0,0.23270977242866683
5,A,-0.5,165,A_l-0.5_n0165,360,60,140,all_resolved,1,1,0,0,7,0,0,0.12832939448168837
8,A,-0.5,165,A_l-0.5_n0165,360,60,141,all_resolved,1,1,0,0,7,0,0,0.35566990533742754
5,A,-0.5,166,A_l-0.5_n0166,360,60,141,all_resolved,1,1,0,0,7,0,0,0.4210450430610765
8,A,-0.5,166,A_l-0.5_n0166,360,60,166,all_resolved,1,1,0,0,7,0,0,0.39715443202241424
5,A,-0.5,167,A_l-0.5_n0167,360,60,141,all_resolved,1,1,0,0,7,0,0,0.44855654856869975
8,A,-0.5,167,A_l-0.5_n0167,360,60,155,all_resolved,1,1,0,0,7,0,0,0.26535274910299533
5,A,-0.5,168,A_l-0.5_n0168,360,60,146,all_resolved,1,1,0,0,7,0,0,0.3475445752961953
8,A,-0.5,168,A_l-0.5_n0168,360,60,163,all_resolved,1,1,0,0,7,0,0,0.3633958299162003
5,A,-0.5,169,A_l-0.5_n0169,360,60,160,all_resolved,1,1,0,0,7,0,0,0.5845997958574278
8,A,-0.5,169,A_l-0.5_n0169,360,60,140,all_resolved,1,1,0,0,7,0,0,0.38290614763428865
5,A,-0.5,170,A_l-0.5_n0170,360,60,140,all_resolved,1,1,0,0,7,0,0,0.12994671683877118
8,A,-0.5,170,A_l-0.5_n0170,360,60,201,all_resolved,1,1,0,0,7,0,0,0.32181475720246927
5,A,-0.5,171,A_l-0.5_n0171,360,60,168,all_resolved,1,1,0,0,7,0,0,0.2995411122369269
8,A,-0.5,171,A_l-0.5_n0171,360,60,147,all_resolved,1,1,0,1,7,0,0,0.28485904360771525
5,A,-0.5,172,A_l-0.5_n0172,360,60,142,all_resolved,1,1,0,0,7,0,0,0.3822328191861394
8,A,-0.5,172,A_l-0.5_n0172,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2889565293122649
5,A,-0.5,173,A_l-0.5_n0173,360,60,140,all_resolved,1,1,0,0,7,0,0,0.37279581769848835
8,A,-0.5,173,A_l-0.5_n0173,360,60,146,all_resolved,1,1,0,0,7,0,0,0.2733264348663128
5,A,-0.5,174,A_l-0.5_n0174,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.2667917669259517
8,A,-0.5,174,A_l-0.5_n0174,360,60,154,all_resolved,1,1,0,0,7,0,0,0.22312928186782863
5,A,-0.5,175,A_l-0.5_n0175,360,60,140,all_resolved,1,1,0,0,7,0,0,0.249602768375943
8,A,-0.5,175,A_l-0.5_n0175,360,60,166,all_resolved,1,1,0,0,7,0,0,0.4357364329306564
5,A,-0.5,176,A_l-0.5_n0176,360,60,170,all_resolved,1,1,0,0,7,0,0,0.4775523185826424
8,A,-0.5,176,A_l-0.5_n0176,360,60,140,all_resolved,1,1,0,0,7,0,0,0.29316225511174376
5,A,-0.5,177,A_l-0.5_n0177,360,60,140,all_resolved,1,1,0,0,7,0,0,0.23330393050092457
8,A,-0.5,177,A_l-0.5_n0177,360,60,140,all_resolved,1,1,0,0,7,0,0,0.43581754808920004
5,A,-0.5,178,A_l-0.5_n0178,360,60,152,all_resolved,1,1,0,0,7,0,0,0.279197480301414
8,A,-0.5,178,A_l-0.5_n0178,360,60,161,all_resolved,1,1,0,1,7,0,0,0.4604750555861668
5,A,-0.5,179,A_l-0.5_n0179,360,60,181,all_resolved,1,1,0,1,7,0,0,0.5084656164521729
8,A,-0.5,179,A_l-0.5_n0179,360,60,140,all_resolved,1,1,0,1,7,0,0,0.4211601835571964
5,A,-0.5,180,A_l-0.5_n0180,360,60,145,all_resolved,1,1,0,0,7,0,0,0.4887875196714409
8,A,-0.5,180,A_l-0.5_n0180,360,60,140,all_resolved,1,1,0,0,7,0,0,0.36703269929924
5,A,-0.5,181,A_l-0.5_n0181,360,60,147,all_resolved,1,1,0,0,7,0,0,0.3625981436827383
8,A,-0.5,181,A_l-0.5_n0181,360,60,140,all_resolved,1,1,0,0,7,0,0,0.13068563774229172
5,A,-0.5,182,A_l-0.5_n0182,360,60,141,all_resolved,1,1,0,1,7,0,0,0.34285798558057
8,A,-0.5,182,A_l-0.5_n0182,360,60,153,all_resolved,1,1,0,0,7,0,0,0.29287671317750635
5,A,-0.5,183,A_l-0.5_n0183,360,60,140,all_resolved,1,1,0,0,7,0,0,0.1825014236285057
8,A,-0.5,183,A_l-0.5_n0183,360,60,143,all_resolved,1,1,0,0,7,0,0,0.26969715364133534
5,A,-0.5,184,A_l-0.5_n0184,360,60,158,all_resolved,1,1,0,0,7,0,0,0.33385959780718705
8,A,-0.5,184,A_l-0.5_n0184,360,60,200,all_active_resolved,0,1,0,0,7,0,0,0.339406881128013
5,A,-0.5,185,A_l-0.5_n0185,360,60,158,all_resolved,1,1,0,0,7,0,0,0.2302514803165842
8,A,-0.5,185,A_l-0.5_n0185,360,60,140,all_resolved,1,1,0,1,7,0,0,0.4242334878606688
5,A,-0.5,186,A_l-0.5_n0186,360,60,171,all_resolved,1,1,0,0,7,0,0,0.32275853141035976
8,A,-0.5,186,A_l-0.5_n0186,360,60,140,all_resolved,1,1,0,0,7,0,0,0.20722294765210794
5,A,-0.5,187,A_l-0.5_n0187,360,60,216,all_resolved,1,1,0,1,7,0,0,0.49975442100585027
8,A,-0.5,187,A_l-0.5_n0187,360,60,156,all_resolved,1,1,0,0,7,0,0,0.308056220414716
5,A,-0.5,188,A_l-0.5_n0188,360,60,141,all_resolved,1,1,0,1,7,0,0,0.32096105404888103
8,A,-0.5,188,A_l-0.5_n0188,360,60,143,all_resolved,1,1,0,0,7,0,0,0.19214335539933589
5,A,-0.5,189,A_l-0.5_n0189,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.3894553559729771
8,A,-0.5,189,A_l-0.5_n0189,360,60,167,all_resolved,1,1,0,0,7,0,0,0.36179838435410044
5,A,-0.5,190,A_l-0.5_n0190,360,60,147,all_resolved,1,1,0,0,7,0,0,0.3891861130707772
8,A,-0.5,190,A_l-0.5_n0190,360,60,170,all_resolved,1,1,0,0,7,0,0,0.3172483250048098
5,A,-0.5,191,A_l-0.5_n0191,360,60,143,all_resolved,1,1,0,0,7,0,0,0.1926984072919846
8,A,-0.5,191,A_l-0.5_n0191,360,60,149,all_resolved,1,1,0,0,7,0,0,0.3514829931394649
5,A,-0.5,192,A_l-0.5_n0192,360,60,176,all_resolved,1,1,0,0,7,0,0,0.28177314601606407
8,A,-0.5,192,A_l-0.5_n0192,360,60,144,all_resolved,1,1,0,0,7,0,0,0.419285371331679
5,A,-0.5,193,A_l-0.5_n0193,360,60,164,all_resolved,1,1,0,0,7,0,0,0.2908641486209592
8,A,-0.5,193,A_l-0.5_n0193,360,60,166,all_resolved,1,1,0,0,7,0,0,0.3230181732709628
5,A,-0.5,194,A_l-0.5_n0194,360,60,145,all_resolved,1,1,0,0,7,0,0,0.3461004508341397
8,A,-0.5,194,A_l-0.5_n0194,360,60,147,all_resolved,1,1,0,0,7,0,0,0.3798472754160042
5,A,-0.5,195,A_l-0.5_n0195,360,60,141,all_resolved,1,1,0,1,7,0,0,0.43209016493083974
8,A,-0.5,195,A_l-0.5_n0195,360,60,181,all_active_resolved,0,1,0,0,7,0,0,0.25390403016365837
5,A,-0.5,196,A_l-0.5_n0196,360,60,155,all_resolved,1,1,0,0,7,0,0,0.24261180638161606
8,A,-0.5,196,A_l-0.5_n0196,360,60,183,all_active_resolved,0,1,0,0,7,0,0,0.47849301705052366
5,A,-0.5,197,A_l-0.5_n0197,360,60,148,all_resolved,1,1,0,0,7,0,0,0.3783440967283647
8,A,-0.5,197,A_l-0.5_n0197,360,60,140,all_resolved,1,1,0,0,7,0,0,0.39056790169920097
5,A,-0.5,198,A_l-0.5_n0198,360,60,162,all_resolved,1,1,0,1,7,0,0,0.4285582720156761
8,A,-0.5,198,A_l-0.5_n0198,360,60,160,all_resolved,1,1,0,0,7,0,0,0.23013758274975424
5,A,-0.5,199,A_l-0.5_n0199,360,60,142,all_resolved,1,1,0,0,7,0,0,0.2840274434242882
8,A,-0.5,199,A_l-0.5_n0199,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3280387614338679
5,A,-0.5,200,A_l-0.5_n0200,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3131439981164515
8,A,-0.5,200,A_l-0.5_n0200,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2865833018795997
5,A,-0.5,201,A_l-0.5_n0201,360,60,174,all_resolved,1,1,0,0,7,0,0,0.4982834118529165
8,A,-0.5,201,A_l-0.5_n0201,360,60,146,all_resolved,1,1,0,0,7,0,0,0.3124651633456317
5,A,-0.5,202,A_l-0.5_n0202,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3784177745629389
8,A,-0.5,202,A_l-0.5_n0202,360,60,142,all_resolved,1,1,0,0,7,0,0,0.549050538231037
5,A,-0.5,203,A_l-0.5_n0203,360,60,186,all_active_resolved,0,1,0,0,7,0,0,0.42351144145601766
8,A,-0.5,203,A_l-0.5_n0203,360,60,216,all_resolved,1,1,0,0,7,0,0,0.29349939473609565
5,A,-0.5,204,A_l-0.5_n0204,360,60,148,all_resolved,1,1,0,1,7,0,0,0.4474304094734115
8,A,-0.5,204,A_l-0.5_n0204,360,60,160,all_resolved,1,1,0,0,7,0,0,0.46363243110542546
5,A,-0.5,205,A_l-0.5_n0205,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2609506000164714
8,A,-0.5,205,A_l-0.5_n0205,360,60,146,all_resolved,1,1,0,0,7,0,0,0.22721085636593358
5,A,-0.5,206,A_l-0.5_n0206,360,60,156,all_resolved,1,1,0,0,7,0,0,0.28784121343623
8,A,-0.5,206,A_l-0.5_n0206,360,60,140,all_resolved,1,1,0,0,7,0,0,0.43197067804869693
5,A,-0.5,207,A_l-0.5_n0207,360,60,140,all_resolved,1,1,0,0,7,0,0,0.1923584595607037
8,A,-0.5,207,A_l-0.5_n0207,360,60,157,all_resolved,1,1,0,0,7,0,0,0.19098678794824522
5,A,-0.5,208,A_l-0.5_n0208,360,60,226,all_resolved,1,1,0,0,7,0,0,0.42671092120119064
8,A,-0.5,208,A_l-0.5_n0208,360,60,156,all_resolved,1,1,0,0,7,0,0,0.2872457246359464
5,A,-0.5,209,A_l-0.5_n0209,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.506738300218253
8,A,-0.5,209,A_l-0.5_n0209,360,60,152,all_resolved,1,1,0,0,7,0,0,0.34060929907024456
5,A,-0.5,210,A_l-0.5_n0210,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.48716662019685847
8,A,-0.5,210,A_l-0.5_n0210,360,60,141,all_resolved,1,1,0,2,7,0,0,0.5504735621492536
5,A,-0.5,211,A_l-0.5_n0211,360,60,140,all_resolved,1,1,0,1,7,0,0,0.4420679004037499
8,A,-0.5,211,A_l-0.5_n0211,360,60,140,all_resolved,1,1,0,0,7,0,0,0.1602536133324177
5,A,-0.5,212,A_l-0.5_n0212,360,60,181,all_resolved,1,1,0,0,7,0,0,0.2858984745933958
8,A,-0.5,212,A_l-0.5_n0212,360,60,140,all_resolved,1,1,0,0,7,0,0,0.24923350570081165
5,A,-0.5,213,A_l-0.5_n0213,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2758443496495745
8,A,-0.5,213,A_l-0.5_n0213,360,60,140,all_resolved,1,1,0,0,7,0,0,0.21957888443391824
5,A,-0.5,214,A_l-0.5_n0214,360,60,146,all_resolved,1,1,0,0,7,0,0,0.4025084538187467
8,A,-0.5,214,A_l-0.5_n0214,360,60,140,all_resolved,1,1,0,0,7,0,0,0.371433658038134
5,A,-0.5,215,A_l-0.5_n0215,360,60,144,all_resolved,1,1,0,0,7,0,0,0.3228373716818545
8,A,-0.5,215,A_l-0.5_n0215,360,60,204,all_active_resolved,0,1,0,0,7,0,0,0.38331546231171554
5,A,-0.5,216,A_l-0.5_n0216,360,60,191,all_active_resolved,0,1,0,0,7,0,0,0.4067584579216394
8,A,-0.5,216,A_l-0.5_n0216,360,60,157,all_resolved,1,1,0,1,7,0,0,0.40102690062572244
5,A,-0.5,217,A_l-0.5_n0217,360,60,140,all_resolved,1,1,0,0,7,0,0,0.16728734589963015
8,A,-0.5,217,A_l-0.5_n0217,360,60,140,all_resolved,1,1,0,0,7,0,0,0.29568505340933404
5,A,-0.5,218,A_l-0.5_n0218,360,60,189,all_active_resolved,0,1,0,0,7,0,0,0.4146731527440796
8,A,-0.5,218,A_l-0.5_n0218,360,60,182,all_active_resolved,0,1,0,0,7,0,0,0.27379400881511595
5,A,-0.5,219,A_l-0.5_n0219,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.36879873462146173
8,A,-0.5,219,A_l-0.5_n0219,360,60,171,all_resolved,1,1,0,0,7,0,0,0.3033026498507504
5,A,-0.5,220,A_l-0.5_n0220,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.38929961517476436
8,A,-0.5,220,A_l-0.5_n0220,360,60,140,all_resolved,1,1,0,0,7,0,0,0.19527981173489803
5,A,-0.5,221,A_l-0.5_n0221,360,60,153,all_resolved,1,1,0,0,7,0,0,0.4066037585207861
8,A,-0.5,221,A_l-0.5_n0221,360,60,178,all_resolved,1,1,0,0,7,0,0,0.28936947210914765
5,A,-0.5,222,A_l-0.5_n0222,360,60,149,all_resolved,1,1,0,0,7,0,0,0.41369404315680797
8,A,-0.5,222,A_l-0.5_n0222,360,60,140,all_resolved,1,1,0,0,7,0,0,0.20393809022335718
5,A,-0.5,223,A_l-0.5_n0223,360,60,184,all_resolved,1,1,0,0,7,0,0,0.389590954698143
8,A,-0.5,223,A_l-0.5_n0223,360,60,150,all_resolved,1,1,0,0,7,0,0,0.21238616529944349
5,A,-0.5,224,A_l-0.5_n0224,360,60,158,all_resolved,1,1,0,0,7,0,0,0.30365811625150674
8,A,-0.5,224,A_l-0.5_n0224,360,60,144,all_resolved,1,1,0,0,7,0,0,0.26779580444530326
5,A,-0.5,225,A_l-0.5_n0225,360,60,147,all_resolved,1,1,0,1,7,0,0,0.3516996897939162
8,A,-0.5,225,A_l-0.5_n0225,360,60,150,all_resolved,1,1,0,1,7,0,0,0.4425734610923249
5,A,-0.5,226,A_l-0.5_n0226,360,60,146,all_resolved,1,1,0,0,7,0,0,0.4237851365089291
8,A,-0.5,226,A_l-0.5_n0226,360,60,173,all_resolved,1,1,0,0,7,0,0,0.49778839650490453
5,A,-0.5,227,A_l-0.5_n0227,360,60,140,all_resolved,1,1,0,0,7,0,0,0.2463517756077603
8,A,-0.5,227,A_l-0.5_n0227,360,60,190,all_active_resolved,0,1,0,0,7,0,0,0.3205797933823443
5,A,-0.5,228,A_l-0.5_n0228,360,60,140,all_resolved,1,1,0,0,7,0,0,0.24220948029384864
8,A,-0.5,228,A_l-0.5_n0228,360,60,154,all_resolved,1,1,0,0,7,0,0,0.2697919367218554
5,A,-0.5,229,A_l-0.5_n0229,360,60,161,all_resolved,1,1,0,0,7,0,0,0.3336233275209755
8,A,-0.5,229,A_l-0.5_n0229,360,60,141,all_resolved,1,1,0,0,7,0,0,0.23534766216330846
5,A,-0.5,230,A_l-0.5_n0230,360,60,140,all_resolved,1,1,0,0,7,0,0,0.24861964130601213
8,A,-0.5,230,A_l-0.5_n0230,360,60,140,all_resolved,1,1,0,0,7,0,0,0.30500941732718934
5,A,-0.5,231,A_l-0.5_n0231,360,60,175,all_resolved,1,1,0,0,7,0,0,0.34650312257402144
8,A,-0.5,231,A_l-0.5_n0231,360,60,140,all_resolved,1,1,0,0,7,0,0,0.3152471003544411
5,A,-0.5,232,A_l-0.5_n0232,360,60,181,all_resolved,1,1,0,0,7,0,0,0.3679910149166952
8,A,-0.5,232,A_l-0.5_n0232,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.36971788384229193
5,A,-0.5,233,A_l-0.5_n0233,360,60,170,all_resolved,1,1,0,0,7,0,0,0.47404898374553345
8,A,-0.5,233,A_l-0.5_n0233,360,60,141,all_resolved,1,1,0,0,7,0,0,0.4009626270836564
5,A,-0.5,234,A_l-0.5_n0234,360,60,147,all_resolved,1,1,0,0,7,0,0,0.30294762339051207
8,A,-0.5,234,A_l-0.5_n0234,360,60,149,all_resolved,1,1,0,0,7,0,0,0.2957648609800721
5,A,-0.5,235,A_l-0.5_n0235,360,60,149,all_resolved,1,1,0,0,7,0,0,0.2852361644055029
8,A,-0.5,235,A_l-0.5_n0235,360,60,192,all_resolved,1,1,0,0,7,0,0,0.6248087455531596
5,A,-0.5,236,A_l-0.5_n0236,360,60,200,all_active_resolved,0,1,0,0,7,0,0,0.3776934551424561
8,A,-0.5,236,A_l-0.5_n0236,360,60,180,all_active_resolved,0,1,0,0,7,0,0,0.2766496325078066
5,A,-0.5,237,A_l-0.5_n0237,360,60,170,all_resolved,1,1,0,0,7,0,0,0.2484296033091907
8,A,-0.5,237,A_l-0.5_n0237,360,60,181,all_active_resolved,0,1,0,0,7,0,0,0.2817830071320144
