case_id,origin,label_expert1,label_expert2,label_expert3,label_expert4
26395593,task2_images_v3/task2_event0377.png,domain2,domain4,domain6,domain6
26393644,task2_images_v3/task2_event0378.png,domain7,domain7,domain7,domain7
26395868,task2_images_v3/task2_event0379.png,domain3,domain3,domain3,domain3
26393883,task2_images_v3/task2_event0380.png,domain3,domain7,domain4,domain4
26393080,task2_images_v3/task2_event0381.png,domain2,domain2,domain2,domain2
26396258,task2_images_v3/task2_event0382.png,domain2,domain3,domain3,domain3
26397282,task2_images_v3/task2_event0383.png,domain3,domain3,domain5,domain3
26394615,task2_images_v3/task2_event0384.png,domain4,domain4,domain3,domain4
26394660,task2_images_v3/task2_event0385.png,domain5,domain3,domain5,domain2
26394013,task2_images_v3/task2_event0386.png,domain6,domain4,domain6,domain2
26397514,task2_images_v3/task2_event0387.png,domain3,domain3,domain5,domain5
26396848,task2_images_v3/task2_event0388.png,domain6,domain3,domain5,domain2
26395162,task2_images_v3/task2_event0389.png,domain7,domain4,domain3,domain7
26396623,task2_images_v3/task2_event0390.png,domain2,domain7,domain7,domain2
26394630,task2_images_v3/task2_event0391.png,domain6,domain6,domain6,domain6
26394313,task2_images_v3/task2_event0392.png,domain3,domain3,domain3,domain3
26396102,task2_images_v3/task2_event0393.png,domain3,domain3,domain3,domain3
26397725,task2_images_v3/task2_event0394.png,domain7,domain7,domain7,domain7
26395487,task2_images_v3/task2_event0395.png,domain2,domain2,domain5,domain2
26393275,task2_images_v3/task2_event0396.png,domain6,domain4,domain6,domain6
26394889,task2_images_v3/task2_event0397.png,domain2,domain2,domain2,domain2
26393152,task2_images_v3/task2_event0398.png,domain3,domain3,domain3,domain3
26393819,task2_images_v3/task2_event0399.png,domain6,domain2,domain6,domain3
26397750,task2_images_v3/task2_event0400.png,domain6,domain4,domain6,domain6
26397371,task2_images_v3/task2_event0401.png,domain7,domain2,domain7,domain7
26397600,task2_images_v3/task2_event0402.png,domain4,domain4,domain4,domain4
26396520,task2_images_v3/task2_event0403.png,domain3,domain4,domain4,domain3
26393127,task2_images_v3/task2_event0404.png,domain6,domain6,domain6,domain6
26395935,task2_images_v3/task2_event0405.png,domain4,domain4,domain4,domain4
26393837,task2_images_v3/task2_event0406.png,domain3,domain3,domain3,domain3
26396370,task2_images_v3/task2_event0407.png,domain4,domain7,domain3,domain3
26396271,task2_images_v3/task2_event0408.png,domain6,domain6,domain6,domain6
26396133,task2_images_v3/task2_event0409.png,domain6,domain4,domain6,domain6
26397256,task2_images_v3/task2_event0410.png,domain5,domain4,domain6,domain6
26393304,task2_images_v3/task2_event0411.png,domain7,domain4,domain7,domain4
26396911,task2_images_v3/task2_event0412.png,domain6,domain6,domain6,domain6
26394740,task2_images_v3/task2_event0413.png,domain4,domain4,domain4,domain4
26397667,task2_images_v3/task2_event0414.png,domain5,domain5,domain5,domain5
26397301,task2_images_v3/task2_event0415.png,domain2,domain3,domain3,domain4
26393930,task2_images_v3/task2_event0416.png,domain4,domain4,domain4,domain4
26393101,task2_images_v3/task2_event0417.png,domain2,domain2,domain2,domain2
26393368,task2_images_v3/task2_event0418.png,domain5,domain3,domain5,domain5
26396026,task2_images_v3/task2_event0419.png,domain2,domain7,domain2,domain7
26394880,task2_images_v3/task2_event0420.png,domain4,domain4,domain4,domain4
26394499,task2_images_v3/task2_event0421.png,domain6,domain3,domain6,domain6
26395277,task2_images_v3/task2_event0422.png,domain2,domain4,domain5,domain2
26393114,task2_images_v3/task2_event0423.png,domain3,domain3,domain3,domain3
26395710,task2_images_v3/task2_event0424.png,domain2,domain4,domain6,domain4
26396817,task2_images_v3/task2_event0425.png,domain5,domain3,domain2,domain6
26396459,task2_images_v3/task2_event0426.png,domain4,domain2,domain4,domain4
26393438,task2_images_v3/task2_event0427.png,domain4,domain4,domain4,domain4
26395349,task2_images_v3/task2_event0428.png,domain3,domain3,domain3,domain3
26395913,task2_images_v3/task2_event0429.png,domain4,domain4,domain6,domain4
26394333,task2_images_v3/task2_event0430.png,domain3,domain3,domain3,domain3
26396490,task2_images_v3/task2_event0431.png,domain6,domain5,domain6,domain6
26396449,task2_images_v3/task2_event0432.png,domain2,domain3,domain3,domain3
26394099,task2_images_v3/task2_event0433.png,domain2,domain3,domain3,domain2
26395614,task2_images_v3/task2_event0434.png,domain5,domain3,domain3,domain3
26393750,task2_images_v3/task2_event0435.png,domain5,domain4,domain4,domain3
26396297,task2_images_v3/task2_event0436.png,domain5,domain7,domain5,domain5
26397782,task2_images_v3/task2_event0437.png,domain4,domain4,domain4,domain4
26394337,task2_images_v3/task2_event0438.png,domain7,domain3,domain3,domain7
26394925,task2_images_v3/task2_event0439.png,domain4,domain4,domain4,domain4
26393903,task2_images_v3/task2_event0440.png,domain6,domain3,domain6,domain6
26396001,task2_images_v3/task2_event0441.png,domain5,domain3,domain3,domain7
26394791,task2_images_v3/task2_event0442.png,domain7,domain7,domain3,domain7
26396020,task2_images_v3/task2_event0443.png,domain2,domain2,domain6,domain2
26395771,task2_images_v3/task2_event0444.png,domain5,domain3,domain5,domain5
26394089,task2_images_v3/task2_event0445.png,domain6,domain4,domain6,domain6
26397019,task2_images_v3/task2_event0446.png,domain6,domain4,domain6,domain6
26392936,task2_images_v3/task2_event0447.png,domain6,domain4,domain6,domain6
26392834,task2_images_v3/task2_event0448.png,domain5,domain3,domain5,domain5
26393665,task2_images_v3/task2_event0449.png,domain4,domain4,domain4,domain4
26397545,task2_images_v3/task2_event0450.png,domain2,domain3,domain3,domain5
26395034,task2_images_v3/task2_event0451.png,domain4,domain4,domain4,domain4
26396723,task2_images_v3/task2_event0452.png,domain5,domain5,domain5,domain5
26396542,task2_images_v3/task2_event0453.png,domain4,domain4,domain4,domain4
26397321,task2_images_v3/task2_event0454.png,domain5,domain3,domain5,domain5
26397362,task2_images_v3/task2_event0455.png,domain4,domain4,domain4,domain4
26397272,task2_images_v3/task2_event0456.png,domain2,domain3,domain3,domain3
26394839,task2_images_v3/task2_event0457.png,domain3,domain7,domain6,domain3
26396070,task2_images_v3/task2_event0458.png,domain3,domain3,domain3,domain3
26396158,task2_images_v3/task2_event0459.png,domain7,domain7,domain7,domain7
26396082,task2_images_v3/task2_event0460.png,domain7,domain7,domain7,domain7
26393952,task2_images_v3/task2_event0461.png,domain2,domain2,domain7,domain2
26393311,task2_images_v3/task2_event0462.png,domain5,domain3,domain3,domain3
26396481,task2_images_v3/task2_event0463.png,domain5,domain3,domain5,domain5
26394025,task2_images_v3/task2_event0464.png,domain6,domain4,domain4,domain4
26395217,task2_images_v3/task2_event0465.png,domain2,domain4,domain6,domain4
26396178,task2_images_v3/task2_event0466.png,domain6,domain5,domain6,domain6
26393261,task2_images_v3/task2_event0467.png,domain6,domain3,domain6,domain6
26393864,task2_images_v3/task2_event0468.png,domain4,domain4,domain3,domain4
26393792,task2_images_v3/task2_event0469.png,domain3,domain3,domain5,domain5
26394213,task2_images_v3/task2_event0470.png,domain5,domain3,domain5,domain5
26393718,task2_images_v3/task2_event0471.png,domain3,domain3,domain3,domain7
26396876,task2_images_v3/task2_event0472.png,domain7,domain2,domain6,domain2
26396164,task2_images_v3/task2_event0473.png,domain4,domain4,domain4,domain4
26396329,task2_images_v3/task2_event0474.png,domain7,domain4,domain4,domain7
26394361,task2_images_v3/task2_event0475.png,domain7,domain4,domain4,domain4
26395747,task2_images_v3/task2_event0476.png,domain4,domain4,domain4,domain4
26395684,task2_images_v3/task2_event0477.png,domain3,domain4,domain4,domain3
26393528,task2_images_v3/task2_event0478.png,domain7,domain7,domain4,domain5
26393588,task2_images_v3/task2_event0479.png,domain5,domain7,domain3,domain2
26393776,task2_images_v3/task2_event0480.png,domain6,domain4,domain4,domain4
26395810,task2_images_v3/task2_event0481.png,domain4,domain4,domain4,domain4
26397373,task2_images_v3/task2_event0482.png,domain2,domain4,domain7,domain7
26396821,task2_images_v3/task2_event0483.png,domain2,domain7,domain7,domain7
26397604,task2_images_v3/task2_event0484.png,domain6,domain4,domain4,domain4
26396462,task2_images_v3/task2_event0485.png,domain7,domain4,domain4,domain7
26397773,task2_images_v3/task2_event0486.png,domain3,domain4,domain6,domain3
26393240,task2_images_v3/task2_event0487.png,domain4,domain4,domain4,domain3
26393551,task2_images_v3/task2_event0488.png,domain2,domain2,domain6,domain2
26393897,task2_images_v3/task2_event0489.png,domain2,domain4,domain3,domain3
26397109,task2_images_v3/task2_event0490.png,domain2,domain3,domain3,domain3
26393726,task2_images_v3/task2_event0491.png,domain2,domain4,domain4,domain2
26393415,task2_images_v3/task2_event0492.png,domain5,domain6,domain5,domain5
26395325,task2_images_v3/task2_event0493.png,domain3,domain3,domain3,domain3
26393511,task2_images_v3/task2_event0494.png,domain2,domain2,domain2,domain2
26393639,task2_images_v3/task2_event0495.png,domain3,domain4,domain6,domain4
26395226,task2_images_v3/task2_event0496.png,domain2,domain4,domain3,domain3
26397576,task2_images_v3/task2_event0497.png,domain3,domain7,domain3,domain3
26393993,task2_images_v3/task2_event0498.png,domain4,domain7,domain3,domain3
26396761,task2_images_v3/task2_event0499.png,domain4,domain7,domain4,domain3
26397636,task2_images_v3/task2_event0500.png,domain4,domain4,domain4,domain4
26396427,task2_images_v3/task2_event0501.png,domain3,domain3,domain3,domain3
26393331,task2_images_v3/task2_event0502.png,domain2,domain2,domain2,domain3
26397288,task2_images_v3/task2_event0503.png,domain4,domain3,domain4,domain4
26396740,task2_images_v3/task2_event0504.png,domain3,domain3,domain5,domain5
26394566,task2_images_v3/task2_event0505.png,domain3,domain3,domain3,domain3
26396415,task2_images_v3/task2_event0506.png,domain2,domain4,domain4,domain4
26397051,task2_images_v3/task2_event0507.png,domain5,domain4,domain3,domain6
26396374,task2_images_v3/task2_event0508.png,domain2,domain3,domain3,domain3
26393873,task2_images_v3/task2_event0509.png,domain5,domain3,domain5,domain5
26395590,task2_images_v3/task2_event0510.png,domain3,domain4,domain3,domain3
26395254,task2_images_v3/task2_event0511.png,domain3,domain4,domain6,domain4
26397473,task2_images_v3/task2_event0512.png,domain6,domain4,domain3,domain4
26396509,task2_images_v3/task2_event0513.png,domain7,domain7,domain2,domain7
26396204,task2_images_v3/task2_event0514.png,domain2,domain3,domain2,domain2
26395615,task2_images_v3/task2_event0515.png,domain7,domain7,domain7,domain3
26392810,task2_images_v3/task2_event0516.png,domain2,domain4,domain3,domain3
26396540,task2_images_v3/task2_event0517.png,domain7,domain7,domain7,domain7
26395681,task2_images_v3/task2_event0518.png,domain4,domain4,domain6,domain4
26394268,task2_images_v3/task2_event0519.png,domain7,domain4,domain4,domain3
26393570,task2_images_v3/task2_event0520.png,domain7,domain7,domain7,domain7
26394488,task2_images_v3/task2_event0521.png,domain4,domain4,domain4,domain7
26397570,task2_images_v3/task2_event0522.png,domain2,domain4,domain4,domain2
26395757,task2_images_v3/task2_event0523.png,domain3,domain4,domain3,domain3
26393411,task2_images_v3/task2_event0524.png,domain4,domain2,domain4,domain4
26395537,task2_images_v3/task2_event0525.png,domain7,domain7,domain4,domain4
26393354,task2_images_v3/task2_event0526.png,domain2,domain2,domain2,domain2
26397436,task2_images_v3/task2_event0527.png,domain3,domain3,domain3,domain3
26394654,task2_images_v3/task2_event0528.png,domain5,domain3,domain5,domain5
26395618,task2_images_v3/task2_event0529.png,domain5,domain3,domain5,domain3
26397578,task2_images_v3/task2_event0530.png,domain4,domain4,domain3,domain3
26395535,task2_images_v3/task2_event0531.png,domain5,domain3,domain5,domain5
26397124,task2_images_v3/task2_event0532.png,domain2,domain3,domain5,domain3
26396432,task2_images_v3/task2_event0533.png,domain2,domain2,domain2,domain2
26395947,task2_images_v3/task2_event0534.png,domain2,domain2,domain4,domain2
26393145,task2_images_v3/task2_event0535.png,domain6,domain4,domain6,domain6
26395368,task2_images_v3/task2_event0536.png,domain6,domain4,domain6,domain6
26392997,task2_images_v3/task2_event0537.png,domain7,domain4,domain4,domain4
26395752,task2_images_v3/task2_event0538.png,domain5,domain3,domain5,domain5
26393674,task2_images_v3/task2_event0539.png,domain2,domain2,domain2,domain2
26396256,task2_images_v3/task2_event0540.png,domain5,domain3,domain5,domain5
26394693,task2_images_v3/task2_event0541.png,domain6,domain4,domain6,domain6
26394845,task2_images_v3/task2_event0542.png,domain4,domain3,domain4,domain3
26393501,task2_images_v3/task2_event0543.png,domain4,domain4,domain4,domain4
26397070,task2_images_v3/task2_event0544.png,domain2,domain2,domain2,domain4
26393015,task2_images_v3/task2_event0545.png,domain3,domain4,domain6,domain3
26394949,task2_images_v3/task2_event0546.png,domain5,domain3,domain5,domain5
26392917,task2_images_v3/task2_event0547.png,domain3,domain3,domain3,domain3
26393621,task2_images_v3/task2_event0548.png,domain7,domain4,domain4,domain3
26393409,task2_images_v3/task2_event0549.png,domain6,domain4,domain6,domain6
26395122,task2_images_v3/task2_event0550.png,domain7,domain4,domain4,domain4
26393155,task2_images_v3/task2_event0551.png,domain4,domain4,domain4,domain4
26397319,task2_images_v3/task2_event0552.png,domain4,domain4,domain4,domain4
26393898,task2_images_v3/task2_event0553.png,domain2,domain4,domain4,domain4
26397352,task2_images_v3/task2_event0554.png,domain3,domain4,domain3,domain3
26393360,task2_images_v3/task2_event0555.png,domain2,domain2,domain6,domain2
26393490,task2_images_v3/task2_event0556.png,domain3,domain3,domain3,domain3
26394818,task2_images_v3/task2_event0557.png,domain6,domain4,domain6,domain3
26396572,task2_images_v3/task2_event0558.png,domain5,domain4,domain6,domain6
26396616,task2_images_v3/task2_event0559.png,domain4,domain4,domain4,domain4
26397495,task2_images_v3/task2_event0560.png,domain6,domain4,domain6,domain6
26394390,task2_images_v3/task2_event0561.png,domain6,domain4,domain6,domain6
26394661,task2_images_v3/task2_event0562.png,domain4,domain4,domain4,domain4
26396948,task2_images_v3/task2_event0563.png,domain3,domain3,domain3,domain3
26396023,task2_images_v3/task2_event0564.png,domain5,domain4,domain6,domain6
26395824,task2_images_v3/task2_event0565.png,domain5,domain3,domain5,domain5
26394843,task2_images_v3/task2_event0566.png,domain4,domain4,domain4,domain4
26393920,task2_images_v3/task2_event0567.png,domain5,domain3,domain6,domain5
26393634,task2_images_v3/task2_event0568.png,domain4,domain4,domain4,domain7
26393978,task2_images_v3/task2_event0569.png,domain4,domain4,domain4,domain4
26397083,task2_images_v3/task2_event0570.png,domain3,domain3,domain3,domain5
26397547,task2_images_v3/task2_event0571.png,domain5,domain3,domain5,domain5
26397118,task2_images_v3/task2_event0572.png,domain5,domain3,domain5,domain2
26392974,task2_images_v3/task2_event0573.png,domain3,domain3,domain3,domain3
26393505,task2_images_v3/task2_event0574.png,domain4,domain4,domain7,domain3
26394271,task2_images_v3/task2_event0575.png,domain4,domain2,domain3,domain4
26394732,task2_images_v3/task2_event0576.png,domain2,domain2,domain2,domain2
26396005,task2_images_v3/task2_event0577.png,domain6,domain4,domain6,domain6
26396006,task2_images_v3/task2_event0578.png,domain7,domain7,domain3,domain3
26395289,task2_images_v3/task2_event0579.png,domain3,domain4,domain3,domain3
26394464,task2_images_v3/task2_event0580.png,domain2,domain4,domain3,domain3
26396049,task2_images_v3/task2_event0581.png,domain5,domain4,domain5,domain6
26394529,task2_images_v3/task2_event0582.png,domain2,domain7,domain7,domain3
26394166,task2_images_v3/task2_event0583.png,domain3,domain7,domain3,domain3
26393654,task2_images_v3/task2_event0584.png,domain6,domain4,domain6,domain6
