seg_id,rater_id,label_type,value,source_dataset
89712,10607707,domain1,non-domain1,extset_2025_task1
89712,10607929,domain1,non-domain1,extset_2025_task1
89712,10608014,domain1,non-domain1,extset_2025_task1
89712,10609947,domain1,non-domain1,extset_2025_task1
89712,10610136,domain1,non-domain1,extset_2025_task1
89712,10610308,domain1,non-domain1,extset_2025_task1
89712,10610357,domain1,non-domain1,extset_2025_task1
89712,10610458,domain1,non-domain1,extset_2025_task1
89712,10614439,domain1,non-domain1,extset_2025_task1
89712,10615035,domain1,non-domain1,extset_2025_task1
91902,10123559,domain1,non-domain1,extset_2025_task1
91902,10187180,domain1,non-domain1,extset_2025_task1
91902,10299374,domain1,non-domain1,extset_2025_task1
91902,10363431,domain1,non-domain1,extset_2025_task1
91902,10382225,domain1,non-domain1,extset_2025_task1
91902,10406396,domain1,non-domain1,extset_2025_task1
91902,10421122,domain1,non-domain1,extset_2025_task1
91902,10427522,domain1,non-domain1,extset_2025_task1
91902,10427523,domain1,non-domain1,extset_2025_task1
91902,10437599,domain1,non-domain1,extset_2025_task1
91902,10489707,domain1,non-domain1,extset_2025_task1
91902,10501111,domain1,non-domain1,extset_2025_task1
91902,10518592,domain1,non-domain1,extset_2025_task1
91902,10533257,domain1,non-domain1,extset_2025_task1
91902,10554066,domain1,non-domain1,extset_2025_task1
91902,10565246,domain1,non-domain1,extset_2025_task1
91902,10572980,domain1,non-domain1,extset_2025_task1
91902,10578973,domain1,non-domain1,extset_2025_task1
91902,10582334,domain1,non-domain1,extset_2025_task1
91902,10592156,domain1,non-domain1,extset_2025_task1
91902,10601918,domain1,non-domain1,extset_2025_task1
91902,10602929,domain1,non-domain1,extset_2025_task1
91902,10604555,domain1,non-domain1,extset_2025_task1
91902,10605875,domain1,non-domain1,extset_2025_task1
91902,10609947,domain1,non-domain1,extset_2025_task1
91902,10610275,domain1,non-domain1,extset_2025_task1
91902,10610299,domain1,non-domain1,extset_2025_task1
91902,10610357,domain1,non-domain1,extset_2025_task1
91902,10611238,domain1,non-domain1,extset_2025_task1
91902,10618141,domain1,non-domain1,extset_2025_task1
90022,10123559,domain1,domain1,extset_2025_task1
90022,10187180,domain1,domain1,extset_2025_task1
90022,10268689,domain1,domain1,extset_2025_task1
90022,10282558,domain1,domain1,extset_2025_task1
90022,10296241,domain1,domain1,extset_2025_task1
90022,10299374,domain1,domain1,extset_2025_task1
90022,10363431,domain1,domain1,extset_2025_task1
90022,10421122,domain1,domain1,extset_2025_task1
90022,10427522,domain1,domain1,extset_2025_task1
90022,10427523,domain1,domain1,extset_2025_task1
90022,10437599,domain1,domain1,extset_2025_task1
90022,10489707,domain1,domain1,extset_2025_task1
90022,10565246,domain1,domain1,extset_2025_task1
90022,10569668,domain1,non-domain1,extset_2025_task1
90022,10572722,domain1,domain1,extset_2025_task1
90022,10578973,domain1,domain1,extset_2025_task1
90022,10582334,domain1,domain1,extset_2025_task1
90022,10592156,domain1,domain1,extset_2025_task1
90022,10596802,domain1,domain1,extset_2025_task1
90022,10601918,domain1,domain1,extset_2025_task1
90022,10603919,domain1,domain1,extset_2025_task1
90022,10604555,domain1,domain1,extset_2025_task1
90022,10605875,domain1,domain1,extset_2025_task1
90022,10609947,domain1,domain1,extset_2025_task1
91191,10123559,domain1,non-domain1,extset_2025_task1
91191,10187180,domain1,non-domain1,extset_2025_task1
91191,10235741,domain1,domain1,extset_2025_task1
91191,10282558,domain1,non-domain1,extset_2025_task1
91191,10299374,domain1,non-domain1,extset_2025_task1
91191,10363431,domain1,non-domain1,extset_2025_task1
91191,10382225,domain1,non-domain1,extset_2025_task1
91191,10393526,domain1,non-domain1,extset_2025_task1
91191,10401878,domain1,non-domain1,extset_2025_task1
91191,10406396,domain1,non-domain1,extset_2025_task1
91191,10421122,domain1,non-domain1,extset_2025_task1
91191,10427522,domain1,non-domain1,extset_2025_task1
91191,10427523,domain1,non-domain1,extset_2025_task1
91191,10437599,domain1,non-domain1,extset_2025_task1
91191,10453167,domain1,non-domain1,extset_2025_task1
91191,10467362,domain1,non-domain1,extset_2025_task1
91191,10479788,domain1,non-domain1,extset_2025_task1
91191,10489707,domain1,domain1,extset_2025_task1
91191,10501111,domain1,non-domain1,extset_2025_task1
91191,10507897,domain1,non-domain1,extset_2025_task1
91191,10509395,domain1,non-domain1,extset_2025_task1
91191,10518592,domain1,non-domain1,extset_2025_task1
91191,10565246,domain1,non-domain1,extset_2025_task1
91191,10569668,domain1,domain1,extset_2025_task1
91191,10572722,domain1,non-domain1,extset_2025_task1
91191,10572980,domain1,domain1,extset_2025_task1
91191,10578973,domain1,non-domain1,extset_2025_task1
91191,10582334,domain1,non-domain1,extset_2025_task1
91191,10592156,domain1,non-domain1,extset_2025_task1
91191,10594521,domain1,non-domain1,extset_2025_task1
91191,10596802,domain1,non-domain1,extset_2025_task1
91191,10601918,domain1,non-domain1,extset_2025_task1
91191,10602929,domain1,non-domain1,extset_2025_task1
91191,10602990,domain1,non-domain1,extset_2025_task1
91191,10603919,domain1,non-domain1,extset_2025_task1
91191,10604031,domain1,non-domain1,extset_2025_task1
91191,10604555,domain1,non-domain1,extset_2025_task1
91191,10605631,domain1,domain1,extset_2025_task1
91191,10605875,domain1,domain1,extset_2025_task1
91191,10608807,domain1,non-domain1,extset_2025_task1
91191,10609709,domain1,domain1,extset_2025_task1
91191,10609947,domain1,domain1,extset_2025_task1
89396,10075969,domain1,domain1,extset_2025_task1
89396,10123559,domain1,non-domain1,extset_2025_task1
89396,10187180,domain1,non-domain1,extset_2025_task1
89396,10268686,domain1,non-domain1,extset_2025_task1
89396,10282558,domain1,non-domain1,extset_2025_task1
89396,10296241,domain1,non-domain1,extset_2025_task1
89396,10299374,domain1,non-domain1,extset_2025_task1
89396,10363431,domain1,non-domain1,extset_2025_task1
89396,10363653,domain1,non-domain1,extset_2025_task1
89396,10364505,domain1,non-domain1,extset_2025_task1
89396,10376803,domain1,non-domain1,extset_2025_task1
89396,10393526,domain1,non-domain1,extset_2025_task1
89396,10401878,domain1,non-domain1,extset_2025_task1
89396,10406396,domain1,non-domain1,extset_2025_task1
89396,10407905,domain1,non-domain1,extset_2025_task1
89396,10421122,domain1,non-domain1,extset_2025_task1
89396,10427522,domain1,non-domain1,extset_2025_task1
89396,10427523,domain1,non-domain1,extset_2025_task1
89396,10433815,domain1,non-domain1,extset_2025_task1
89396,10437599,domain1,non-domain1,extset_2025_task1
89396,10467362,domain1,non-domain1,extset_2025_task1
89396,10479788,domain1,non-domain1,extset_2025_task1
89396,10489707,domain1,non-domain1,extset_2025_task1
89396,10509395,domain1,non-domain1,extset_2025_task1
89396,10518592,domain1,non-domain1,extset_2025_task1
89396,10565246,domain1,non-domain1,extset_2025_task1
89396,10569668,domain1,non-domain1,extset_2025_task1
89396,10572722,domain1,non-domain1,extset_2025_task1
89396,10572980,domain1,non-domain1,extset_2025_task1
89396,10578973,domain1,non-domain1,extset_2025_task1
89396,10582334,domain1,non-domain1,extset_2025_task1
89396,10592156,domain1,non-domain1,extset_2025_task1
89396,10596802,domain1,non-domain1,extset_2025_task1
89396,10600349,domain1,non-domain1,extset_2025_task1
89396,10601918,domain1,non-domain1,extset_2025_task1
89396,10602929,domain1,domain1,extset_2025_task1
89396,10602990,domain1,non-domain1,extset_2025_task1
89396,10603919,domain1,non-domain1,extset_2025_task1
89396,10604555,domain1,non-domain1,extset_2025_task1
89396,10605360,domain1,non-domain1,extset_2025_task1
89396,10605631,domain1,non-domain1,extset_2025_task1
89396,10605875,domain1,domain1,extset_2025_task1
89396,10606228,domain1,non-domain1,extset_2025_task1
89396,10608365,domain1,domain1,extset_2025_task1
89396,10609947,domain1,non-domain1,extset_2025_task1
89396,10610357,domain1,non-domain1,extset_2025_task1
89396,10616663,domain1,domain1,extset_2025_task1
93247,10123180,domain1,non-domain1,extset_2025_task1
93247,10123559,domain1,domain1,extset_2025_task1
93247,10181335,domain1,domain1,extset_2025_task1
93247,10187180,domain1,non-domain1,extset_2025_task1
93247,10282558,domain1,non-domain1,extset_2025_task1
93247,10299374,domain1,non-domain1,extset_2025_task1
93247,10363431,domain1,domain1,extset_2025_task1
93247,10381562,domain1,domain1,extset_2025_task1
93247,10393526,domain1,domain1,extset_2025_task1
93247,10401878,domain1,non-domain1,extset_2025_task1
93247,10427523,domain1,non-domain1,extset_2025_task1
93247,10437599,domain1,non-domain1,extset_2025_task1
93247,10453167,domain1,non-domain1,extset_2025_task1
93247,10467362,domain1,non-domain1,extset_2025_task1
93247,10479788,domain1,domain1,extset_2025_task1
93247,10489707,domain1,non-domain1,extset_2025_task1
93247,10509395,domain1,non-domain1,extset_2025_task1
93247,10554066,domain1,domain1,extset_2025_task1
93247,10557450,domain1,non-domain1,extset_2025_task1
93247,10565246,domain1,domain1,extset_2025_task1
93247,10569668,domain1,non-domain1,extset_2025_task1
93247,10572980,domain1,domain1,extset_2025_task1
93247,10578973,domain1,non-domain1,extset_2025_task1
93247,10592156,domain1,non-domain1,extset_2025_task1
93247,10600349,domain1,non-domain1,extset_2025_task1
93247,10601918,domain1,non-domain1,extset_2025_task1
93247,10603919,domain1,non-domain1,extset_2025_task1
93247,10605631,domain1,non-domain1,extset_2025_task1
91635,10123559,domain1,domain1,extset_2025_task1
91635,10187180,domain1,non-domain1,extset_2025_task1
91635,10274523,domain1,domain1,extset_2025_task1
91635,10282558,domain1,domain1,extset_2025_task1
91635,10296241,domain1,domain1,extset_2025_task1
91635,10363431,domain1,domain1,extset_2025_task1
91635,10363653,domain1,domain1,extset_2025_task1
91635,10382225,domain1,domain1,extset_2025_task1
91635,10401878,domain1,domain1,extset_2025_task1
91635,10406396,domain1,non-domain1,extset_2025_task1
91635,10421122,domain1,domain1,extset_2025_task1
91635,10427523,domain1,domain1,extset_2025_task1
91635,10437599,domain1,domain1,extset_2025_task1
91635,10474366,domain1,non-domain1,extset_2025_task1
91635,10479788,domain1,domain1,extset_2025_task1
91635,10489707,domain1,domain1,extset_2025_task1
91635,10492981,domain1,non-domain1,extset_2025_task1
91635,10554066,domain1,domain1,extset_2025_task1
91635,10565246,domain1,domain1,extset_2025_task1
91635,10569668,domain1,domain1,extset_2025_task1
91635,10572722,domain1,domain1,extset_2025_task1
91635,10578973,domain1,domain1,extset_2025_task1
91635,10582334,domain1,non-domain1,extset_2025_task1
91635,10592156,domain1,non-domain1,extset_2025_task1
91635,10596802,domain1,non-domain1,extset_2025_task1
91635,10600349,domain1,non-domain1,extset_2025_task1
91635,10601918,domain1,non-domain1,extset_2025_task1
91635,10602929,domain1,domain1,extset_2025_task1
91635,10607669,domain1,non-domain1,extset_2025_task1
91635,10609947,domain1,domain1,extset_2025_task1
91635,10610458,domain1,domain1,extset_2025_task1
93567,10075969,domain1,domain1,extset_2025_task1
93567,10123559,domain1,domain1,extset_2025_task1
93567,10187180,domain1,non-domain1,extset_2025_task1
93567,10191971,domain1,domain1,extset_2025_task1
93567,10340866,domain1,domain1,extset_2025_task1
93567,10376803,domain1,domain1,extset_2025_task1
93567,10381562,domain1,domain1,extset_2025_task1
93567,10421122,domain1,domain1,extset_2025_task1
93567,10427522,domain1,domain1,extset_2025_task1
93567,10427523,domain1,domain1,extset_2025_task1
93567,10433291,domain1,domain1,extset_2025_task1
93567,10437599,domain1,domain1,extset_2025_task1
93567,10453167,domain1,non-domain1,extset_2025_task1
93567,10467362,domain1,domain1,extset_2025_task1
93567,10489707,domain1,domain1,extset_2025_task1
93567,10501111,domain1,non-domain1,extset_2025_task1
93567,10508965,domain1,domain1,extset_2025_task1
93567,10517927,domain1,domain1,extset_2025_task1
93567,10528824,domain1,domain1,extset_2025_task1
93567,10565246,domain1,domain1,extset_2025_task1
93567,10572980,domain1,domain1,extset_2025_task1
93567,10578973,domain1,domain1,extset_2025_task1
93567,10582334,domain1,domain1,extset_2025_task1
93567,10592156,domain1,domain1,extset_2025_task1
93567,10601918,domain1,domain1,extset_2025_task1
93567,10602990,domain1,domain1,extset_2025_task1
93567,10603919,domain1,domain1,extset_2025_task1
93567,10604031,domain1,non-domain1,extset_2025_task1
93567,10609837,domain1,domain1,extset_2025_task1
93567,10609947,domain1,domain1,extset_2025_task1
93567,10610458,domain1,domain1,extset_2025_task1
93567,10610972,domain1,non-domain1,extset_2025_task1
91894,10123559,domain1,non-domain1,extset_2025_task1
91894,10187180,domain1,non-domain1,extset_2025_task1
91894,10268689,domain1,non-domain1,extset_2025_task1
91894,10282558,domain1,non-domain1,extset_2025_task1
91894,10299374,domain1,non-domain1,extset_2025_task1
91894,10363431,domain1,non-domain1,extset_2025_task1
91894,10363653,domain1,non-domain1,extset_2025_task1
91894,10376803,domain1,non-domain1,extset_2025_task1
91894,10393526,domain1,non-domain1,extset_2025_task1
91894,10406396,domain1,non-domain1,extset_2025_task1
91894,10421122,domain1,non-domain1,extset_2025_task1
91894,10427522,domain1,non-domain1,extset_2025_task1
91894,10427523,domain1,non-domain1,extset_2025_task1
91894,10437599,domain1,non-domain1,extset_2025_task1
91894,10479788,domain1,non-domain1,extset_2025_task1
91894,10489707,domain1,non-domain1,extset_2025_task1
91894,10509395,domain1,non-domain1,extset_2025_task1
91894,10518592,domain1,non-domain1,extset_2025_task1
91894,10528018,domain1,domain1,extset_2025_task1
91894,10565246,domain1,non-domain1,extset_2025_task1
91894,10572722,domain1,non-domain1,extset_2025_task1
91894,10572980,domain1,non-domain1,extset_2025_task1
91894,10578973,domain1,non-domain1,extset_2025_task1
91894,10582334,domain1,non-domain1,extset_2025_task1
91894,10592156,domain1,non-domain1,extset_2025_task1
91894,10601918,domain1,non-domain1,extset_2025_task1
91894,10602990,domain1,non-domain1,extset_2025_task1
91894,10608307,domain1,non-domain1,extset_2025_task1
91894,10609947,domain1,domain1,extset_2025_task1
91894,10614920,domain1,domain1,extset_2025_task1
91034,10123559,domain1,domain1,extset_2025_task1
91034,10187180,domain1,domain1,extset_2025_task1
91034,10282558,domain1,domain1,extset_2025_task1
91034,10364505,domain1,domain1,extset_2025_task1
91034,10376803,domain1,domain1,extset_2025_task1
91034,10382225,domain1,domain1,extset_2025_task1
91034,10406396,domain1,domain1,extset_2025_task1
91034,10421122,domain1,domain1,extset_2025_task1
91034,10427522,domain1,domain1,extset_2025_task1
91034,10437599,domain1,domain1,extset_2025_task1
91034,10467362,domain1,domain1,extset_2025_task1
91034,10489707,domain1,domain1,extset_2025_task1
91034,10509395,domain1,domain1,extset_2025_task1
91034,10518592,domain1,domain1,extset_2025_task1
91034,10565246,domain1,domain1,extset_2025_task1
91034,10569668,domain1,domain1,extset_2025_task1
91034,10572722,domain1,domain1,extset_2025_task1
91034,10578973,domain1,domain1,extset_2025_task1
91034,10582334,domain1,domain1,extset_2025_task1
91034,10590196,domain1,domain1,extset_2025_task1
91034,10601918,domain1,domain1,extset_2025_task1
91034,10603919,domain1,domain1,extset_2025_task1
91034,10605360,domain1,domain1,extset_2025_task1
91034,10608365,domain1,non-domain1,extset_2025_task1
91034,10608807,domain1,domain1,extset_2025_task1
91034,10609837,domain1,domain1,extset_2025_task1
93350,10123559,domain1,non-domain1,extset_2025_task1
93350,10187180,domain1,domain1,extset_2025_task1
93350,10191971,domain1,non-domain1,extset_2025_task1
93350,10282558,domain1,domain1,extset_2025_task1
93350,10363653,domain1,domain1,extset_2025_task1
93350,10401878,domain1,domain1,extset_2025_task1
93350,10421122,domain1,domain1,extset_2025_task1
93350,10427523,domain1,domain1,extset_2025_task1
93350,10437599,domain1,domain1,extset_2025_task1
93350,10489707,domain1,domain1,extset_2025_task1
93350,10565246,domain1,domain1,extset_2025_task1
93350,10572980,domain1,domain1,extset_2025_task1
93350,10578000,domain1,non-domain1,extset_2025_task1
93350,10578973,domain1,domain1,extset_2025_task1
93350,10592156,domain1,domain1,extset_2025_task1
93350,10596802,domain1,domain1,extset_2025_task1
93350,10601918,domain1,non-domain1,extset_2025_task1
93350,10602929,domain1,domain1,extset_2025_task1
93350,10603919,domain1,domain1,extset_2025_task1
93350,10604555,domain1,domain1,extset_2025_task1
93350,10605875,domain1,non-domain1,extset_2025_task1
93350,10609709,domain1,non-domain1,extset_2025_task1
