seg_id,n_sources,sources,s_mean_sz,s_sd_sz,s_mean_lpd,s_sd_lpd,s_mean_gpd,s_sd_gpd,s_mean_lrda,s_sd_lrda,s_mean_grda,s_sd_grda,s_mean_iic,s_sd_iic,n_expert,n_experienced,n_novice,n_crowd,n_other,n_untiered,votes_seizure,votes_lpd,votes_gpd,votes_lrda,votes_grda,votes_other
20648,1,sparcnet50K,1.36858,0.639148,-0.222724,0.614058,-0.260278,0.591747,-0.201566,0.590251,-0.277922,0.575083,-0.209675,0.634389,2,1,0,0,0,0,3,0,0,0,0,0
20649,1,sparcnet50K,1.31543,0.664225,-0.243608,0.622434,-0.281115,0.600792,-0.224995,0.599796,-0.296127,0.579509,-0.227004,0.643161,2,1,0,0,0,0,3,0,0,0,0,0
20650,1,sparcnet50K,1.32094,0.670829,-0.26252,0.624531,-0.301389,0.600805,-0.240707,0.603732,-0.314,0.585809,-0.247951,0.644025,1,2,0,0,0,0,3,0,0,0,0,0
20651,1,sparcnet50K,1.36318,0.64478,-0.207704,0.605571,-0.243678,0.586369,-0.182587,0.584202,-0.24946,0.576068,-0.192927,0.626242,1,2,0,0,0,0,3,0,0,0,0,0
20652,1,sparcnet50K,1.38099,0.651461,-0.201877,0.597921,-0.241923,0.575622,-0.178457,0.576201,-0.244735,0.568494,-0.185134,0.619763,1,2,0,0,0,0,3,0,0,0,0,0
20653,1,sparcnet50K,1.40014,0.646278,-0.198657,0.610485,-0.242392,0.58778,-0.188521,0.583882,-0.267426,0.559774,-0.17535,0.635336,2,1,0,0,0,0,3,0,0,0,0,0
20654,1,sparcnet50K,1.3434,0.699737,-0.208419,0.623261,-0.25431,0.600392,-0.199023,0.597766,-0.282294,0.572838,-0.189092,0.644115,2,1,0,0,0,0,3,0,0,0,0,0
20655,1,sparcnet50K,1.31164,0.599999,-0.269108,0.547905,-0.303815,0.531412,-0.257182,0.526014,-0.325762,0.508793,-0.25067,0.568212,2,1,0,0,0,0,3,0,0,0,0,0
20656,1,sparcnet50K,1.31624,0.646203,-0.2576,0.609708,-0.294982,0.588192,-0.247888,0.584091,-0.315251,0.56399,-0.238986,0.631369,2,1,0,0,0,0,3,0,0,0,0,0
20657,1,sparcnet50K,1.39844,0.614108,-0.197657,0.564098,-0.2401,0.542723,-0.182221,0.540565,-0.269258,0.522365,-0.183004,0.583501,2,1,0,0,0,0,3,0,0,0,0,0
20658,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,2.45175,0.285377,-1.28061,0.548644,-0.804285,0.43851,-1.28257,0.485437,-1.25751,0.466745,-0.891456,0.493495,3,9,43,12,0,0,66,0,2,1,1,1
20659,1,sparcnet50K,1.38534,0.651841,-0.206476,0.611266,-0.24774,0.588873,-0.194145,0.583905,-0.269906,0.567547,-0.185769,0.636657,2,1,0,0,0,0,3,0,0,0,0,0
20660,1,sparcnet50K,1.30348,0.655129,-0.308084,0.588485,-0.345477,0.568913,-0.294504,0.566546,-0.379576,0.543364,-0.291551,0.609295,2,1,0,0,0,0,3,0,0,0,0,0
20661,1,sparcnet50K,1.29602,0.649049,-0.27458,0.612035,-0.311285,0.591308,-0.264125,0.588157,-0.325916,0.569325,-0.255367,0.635368,2,1,0,0,0,0,3,0,0,0,0,0
20662,1,sparcnet50K,-0.815709,0.658678,-0.196949,0.604628,-0.242644,0.580246,-0.176374,0.580799,-0.247829,0.573387,2.00726,0.430733,1,1,0,0,0,0,0,0,0,0,0,2
20663,1,sparcnet50K,1.44583,0.617959,-0.159393,0.589227,-0.203337,0.566569,-0.145727,0.561397,-0.237448,0.54505,-0.149762,0.609171,2,1,0,0,0,0,3,0,0,0,0,0
20664,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,0.692455,0.109316,1.00657,0.132902,-0.950423,0.414477,0.186887,0.219552,-1.00835,0.420282,1.01789,0.12397,2,5,22,5,0,0,13,8,1,5,1,7
20665,1,sparcnet50K,1.36137,0.648213,-0.223589,0.625608,-0.261741,0.603143,-0.211157,0.597398,-0.279362,0.579666,-0.207792,0.645834,2,1,0,0,0,0,3,0,0,0,0,0
20666,1,sparcnet50K,1.37869,0.630767,-0.145634,0.611574,-0.196023,0.585158,-0.129972,0.586747,-0.214189,0.556162,-0.122574,0.635055,2,1,0,0,0,0,3,0,0,0,0,0
20667,1,sparcnet50K,1.31414,0.674789,-0.245509,0.639771,-0.279921,0.620026,-0.225243,0.614759,-0.304413,0.593173,-0.227987,0.66409,2,1,0,0,0,0,3,0,0,0,0,0
20668,1,sparcnet50K,1.3142,0.643529,-0.269535,0.587746,-0.309743,0.566905,-0.247675,0.568823,-0.353771,0.538253,-0.255095,0.60652,2,1,0,0,0,0,3,0,0,0,0,0
20669,1,sparcnet50K,1.35529,0.631101,-0.224581,0.604058,-0.262727,0.583647,-0.202667,0.583284,-0.290641,0.549785,-0.207962,0.624083,2,1,0,0,0,0,3,0,0,0,0,0
20670,1,sparcnet50K,-0.920234,0.65264,-0.42736,0.562741,-0.368913,0.560287,-0.0460971,0.669174,1.72895,0.243802,-0.54014,0.583182,2,1,0,0,0,0,0,0,0,1,2,0
20671,1,sparcnet50K,1.2543,0.616232,-0.3568,0.572784,-0.38716,0.552738,-0.335153,0.552999,-0.424975,0.524211,-0.343236,0.593346,2,1,0,0,0,0,3,0,0,0,0,0
20672,1,sparcnet50K,1.31614,0.64068,-0.258042,0.604961,-0.292792,0.585522,-0.235053,0.58443,-0.325139,0.556169,-0.243445,0.625583,2,1,0,0,0,0,3,0,0,0,0,0
20673,1,sparcnet50K,1.33901,0.590148,-0.257857,0.550247,-0.303217,0.526753,-0.238672,0.530313,-0.346431,0.494011,-0.240214,0.56989,2,1,0,0,0,0,3,0,0,0,0,0
20674,1,sparcnet50K,1.32949,0.65343,-0.208965,0.602669,-0.253569,0.579931,-0.191053,0.582467,-0.283202,0.544233,-0.189428,0.622098,2,1,0,0,0,0,3,0,0,0,0,0
20675,1,sparcnet50K,1.3707,0.653666,-0.258032,0.626957,-0.293033,0.605094,-0.229839,0.60532,-0.332594,0.573658,-0.246678,0.648454,2,1,0,0,0,0,3,0,0,0,0,0
20676,1,sparcnet50K,1.26881,0.638434,-0.339148,0.602226,-0.369,0.582286,-0.316325,0.582229,-0.403715,0.55048,-0.325001,0.622526,2,1,0,0,0,0,3,0,0,0,0,0
20677,1,sparcnet50K,1.31596,0.648678,-0.297458,0.596399,-0.33647,0.575366,-0.278195,0.574415,-0.381909,0.548154,-0.281118,0.618651,2,1,0,0,0,0,3,0,0,0,0,0
20678,1,sparcnet50K,1.36913,0.64471,-0.201557,0.622527,-0.243073,0.600681,-0.181721,0.60016,-0.268482,0.570623,-0.183671,0.643301,2,1,0,0,0,0,3,0,0,0,0,0
20679,1,sparcnet50K,1.34264,0.572553,-0.277763,0.549811,-0.318705,0.529038,-0.25793,0.529431,-0.367294,0.500284,-0.261129,0.569579,2,1,0,0,0,0,3,0,0,0,0,0
20680,1,sparcnet50K,1.34158,0.649658,-0.215108,0.623925,-0.252497,0.603299,-0.193566,0.601687,-0.277234,0.576135,-0.197267,0.645875,2,1,0,0,0,0,3,0,0,0,0,0
20681,1,sparcnet50K,1.3096,0.663818,-0.247692,0.633598,-0.279327,0.613545,-0.22337,0.611825,-0.296745,0.585549,-0.232351,0.654233,2,1,0,0,0,0,3,0,0,0,0,0
20682,1,sparcnet50K,1.31049,0.646719,-0.252923,0.618565,-0.291817,0.596028,-0.234453,0.595484,-0.316181,0.570397,-0.232806,0.643764,2,1,0,0,0,0,3,0,0,0,0,0
20683,1,sparcnet50K,1.24976,0.627983,-0.336,0.592674,-0.365737,0.572828,-0.315089,0.573382,-0.390224,0.541954,-0.31923,0.611954,2,1,0,0,0,0,3,0,0,0,0,0
20684,1,sparcnet50K,1.38509,0.657543,-0.223322,0.627267,-0.259934,0.607261,-0.199158,0.605991,-0.292742,0.57569,-0.210131,0.647547,2,1,0,0,0,0,3,0,0,0,0,0
20685,1,sparcnet50K,1.29182,0.705764,-0.29545,0.66747,-0.328451,0.645895,-0.273984,0.645616,-0.357314,0.610336,-0.280545,0.689287,2,1,0,0,0,0,3,0,0,0,0,0
20686,1,sparcnet50K,1.25494,0.632543,-0.290962,0.597556,-0.323392,0.577423,-0.269716,0.578658,-0.336156,0.547775,-0.272166,0.616954,2,1,0,0,0,0,3,0,0,0,0,0
20687,1,sparcnet50K,1.39054,0.626115,-0.223574,0.593383,-0.25914,0.573159,-0.198787,0.570927,-0.289724,0.54891,-0.207676,0.616196,2,1,0,0,0,0,3,0,0,0,0,0
20688,1,sparcnet50K,1.37032,0.647642,-0.194379,0.61806,-0.23322,0.596796,-0.172181,0.595834,-0.255046,0.569516,-0.176366,0.640099,2,1,0,0,0,0,3,0,0,0,0,0
20689,1,sparcnet50K,1.29941,0.605849,-0.28593,0.575146,-0.316816,0.555609,-0.263908,0.556668,-0.340128,0.523639,-0.269491,0.593694,2,1,0,0,0,0,3,0,0,0,0,0
20690,1,sparcnet50K,1.42017,0.666753,-0.135769,0.649444,-0.180378,0.625589,-0.114525,0.623361,-0.204056,0.593821,-0.11664,0.674376,2,1,0,0,0,0,3,0,0,0,0,0
20691,1,sparcnet50K,1.38853,0.637649,-0.213817,0.590684,-0.253937,0.570138,-0.188437,0.570672,-0.292453,0.541442,-0.198268,0.611367,2,1,0,0,0,0,3,0,0,0,0,0
20692,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.632015,0.086571,1.3311,0.0843498,-0.882923,0.355617,0.965225,0.103625,-0.98511,0.344289,0.158552,0.248884,2,10,48,17,0,0,19,24,4,23,3,8
20693,1,sparcnet50K,1.36499,0.649647,-0.222677,0.61135,-0.265492,0.58835,-0.202186,0.589736,-0.300776,0.553911,-0.206228,0.632258,2,1,0,0,0,0,3,0,0,0,0,0
20694,1,sparcnet50K,1.33141,0.621086,-0.238787,0.605751,-0.272741,0.584903,-0.217107,0.583501,-0.286533,0.556916,-0.220436,0.627322,2,1,0,0,0,0,3,0,0,0,0,0
20695,1,sparcnet50K,1.21946,0.309292,-0.591995,0.465627,-0.487884,0.473214,0.169098,0.453854,-0.558246,0.485382,0.889563,0.234036,12,2,0,0,0,0,6,0,0,1,0,7
20696,1,sparcnet50K,1.3595,0.687636,-0.216344,0.63035,-0.251942,0.610775,-0.192117,0.60934,-0.261012,0.598376,-0.201852,0.650161,1,2,0,0,0,0,3,0,0,0,0,0
20697,1,sparcnet50K,1.33284,0.655826,-0.24151,0.613334,-0.283674,0.591188,-0.222199,0.592083,-0.312098,0.565393,-0.228168,0.630022,2,1,0,0,0,0,3,0,0,0,0,0
20698,1,sparcnet50K,1.34513,0.675401,-0.252448,0.611621,-0.292567,0.590906,-0.231846,0.590553,-0.31273,0.572756,-0.237211,0.631588,2,1,0,0,0,0,3,0,0,0,0,0
20699,1,sparcnet50K,1.38735,0.646512,-0.196579,0.608698,-0.238744,0.586223,-0.175014,0.585363,-0.258208,0.567695,-0.180765,0.629769,2,1,0,0,0,0,3,0,0,0,0,0
20700,1,sparcnet50K,1.31239,0.653832,-0.269071,0.588166,-0.304674,0.569666,-0.247884,0.56899,-0.32854,0.548487,-0.255965,0.605833,2,1,0,0,0,0,3,0,0,0,0,0
20701,1,sparcnet50K,1.33973,0.612269,-0.235938,0.566407,-0.270806,0.545702,-0.21235,0.545266,-0.288651,0.526894,-0.221671,0.585556,2,1,0,0,0,0,3,0,0,0,0,0
20702,1,sparcnet50K,1.35935,0.637002,-0.207834,0.583207,-0.248845,0.563827,-0.185536,0.564194,-0.272122,0.540528,-0.193838,0.600232,2,1,0,0,0,0,3,0,0,0,0,0
20703,1,sparcnet50K,1.40288,0.660478,-0.189143,0.604462,-0.224983,0.583526,-0.158449,0.584564,-0.253215,0.556989,-0.180718,0.621698,2,1,0,0,0,0,3,0,0,0,0,0
20704,1,sparcnet50K,-0.463019,0.352154,-0.61613,0.434722,-0.502921,0.4438,2.5396,0.192347,-0.577701,0.452745,-0.180474,0.295322,13,1,0,0,0,0,1,0,0,11,0,2
20705,1,sparcnet50K,1.3462,0.618159,-0.236495,0.576138,-0.27574,0.555787,-0.215906,0.555671,-0.299252,0.533864,-0.222806,0.592424,2,1,0,0,0,0,3,0,0,0,0,0
20706,1,sparcnet50K,1.43262,0.238929,1.08859,0.136435,-0.552833,0.441563,0.4951,0.388544,-0.604802,0.46148,-0.91247,0.326738,19,1,0,0,0,0,9,7,0,3,0,1
20707,1,sparcnet50K,-0.883585,0.677685,-0.259643,0.631029,1.90455,0.34005,-0.244051,0.607646,-0.306119,0.594244,-0.23962,0.65306,1,1,0,0,0,0,0,0,2,0,0,0
20708,1,sparcnet50K,-1.00024,0.636142,-0.682577,0.466838,-0.55987,0.47875,-0.541531,0.500458,-0.636578,0.490974,2.52301,0.355573,14,1,0,0,0,0,0,0,0,0,0,15
20709,1,sparcnet50K,1.29205,0.636956,-0.332984,0.589246,-0.36481,0.570338,-0.311515,0.570232,-0.385728,0.550509,-0.316279,0.609552,2,1,0,0,0,0,3,0,0,0,0,0
20710,1,sparcnet50K,1.35794,0.647628,-0.224549,0.607976,-0.261658,0.587151,-0.199622,0.587596,-0.291273,0.560273,-0.210051,0.62812,2,1,0,0,0,0,3,0,0,0,0,0
20711,1,sparcnet50K,-0.889989,0.690188,-0.250227,0.634186,1.91462,0.337454,-0.229005,0.611003,-0.289695,0.596328,-0.231969,0.655984,1,1,0,0,0,0,0,0,2,0,0,0
20712,1,sparcnet50K,1.34326,0.638408,-0.264937,0.630249,-0.307048,0.609474,-0.24776,0.608957,-0.324411,0.594069,-0.259479,0.648335,1,2,0,0,0,0,3,0,0,0,0,0
20713,1,sparcnet50K,1.33941,0.662019,-0.201225,0.616862,-0.248079,0.594142,-0.186755,0.594579,-0.256245,0.578588,-0.194833,0.632477,1,2,0,0,0,0,3,0,0,0,0,0
20714,1,sparcnet50K,1.45307,0.633822,-0.176499,0.600088,-0.22112,0.580571,-0.153443,0.579582,-0.238458,0.566809,-0.175832,0.616047,1,2,0,0,0,0,3,0,0,0,0,0
20715,1,sparcnet50K,-0.889062,0.601291,-0.25152,0.562897,1.91981,0.297713,-0.229271,0.543022,-0.295006,0.532921,-0.234309,0.58251,1,1,0,0,0,0,0,0,2,0,0,0
20716,1,sparcnet50K,1.39786,0.596889,-0.167812,0.592215,-0.213589,0.57078,-0.171645,0.557871,-0.261815,0.527896,-0.149265,0.612491,2,1,0,0,0,0,3,0,0,0,0,0
20717,1,sparcnet50K,1.59276,0.234296,-0.65871,0.422785,1.44087,0.114066,-0.477287,0.466397,-0.526615,0.459194,-1.4268,0.415502,18,1,0,0,0,0,10,0,9,0,0,0
20718,1,sparcnet50K,1.44653,0.651469,-0.139093,0.61035,-0.18242,0.590305,-0.123926,0.583861,-0.205403,0.566246,-0.117751,0.637743,2,1,0,0,0,0,3,0,0,0,0,0
20719,1,sparcnet50K,1.38407,0.671952,-0.16889,0.612342,-0.209784,0.593129,-0.153327,0.589325,-0.233081,0.56465,-0.150468,0.633519,2,1,0,0,0,0,3,0,0,0,0,0
20720,1,sparcnet50K,-0.969083,0.606147,-0.640828,0.453361,-0.527664,0.461573,-0.493765,0.478331,-0.595535,0.472993,2.52911,0.355791,11,1,0,0,0,0,0,0,0,0,0,12
20721,1,sparcnet50K,1.38097,0.669461,-0.200011,0.640803,-0.241333,0.618083,-0.181139,0.617916,-0.262153,0.590213,-0.182114,0.663039,2,1,0,0,0,0,3,0,0,0,0,0
20722,1,sparcnet50K,1.37808,0.601969,-0.219447,0.592255,-0.25846,0.571172,-0.196367,0.570362,-0.288144,0.546865,-0.204998,0.612589,2,1,0,0,0,0,3,0,0,0,0,0
20723,1,sparcnet50K,1.94415,0.72233,-0.291921,0.565415,-0.277827,0.559732,-0.150801,0.591432,-0.231253,0.569211,-0.432351,0.584466,2,1,0,0,0,0,3,0,0,0,0,0
20724,1,sparcnet50K,1.91926,0.697267,-0.345374,0.586429,-0.320802,0.584759,-0.202493,0.610092,-0.26937,0.601394,-0.485988,0.602455,2,1,0,0,0,0,3,0,0,0,0,0
20725,1,sparcnet50K,1.952,0.710684,-0.311168,0.569265,-0.294957,0.565592,-0.168014,0.594097,-0.248654,0.577528,-0.450241,0.586689,2,1,0,0,0,0,3,0,0,0,0,0
20726,1,sparcnet50K,1.01246,0.305876,1.15527,0.161119,-0.439566,0.439167,-0.00736673,0.476286,-0.503658,0.449972,0.019521,0.274902,12,1,0,0,0,0,4,5,0,1,0,3
20727,1,sparcnet50K,1.30003,0.618331,-0.311556,0.56405,-0.342265,0.546962,-0.320582,0.527003,-0.387105,0.517212,-0.300203,0.582301,2,1,0,0,0,0,3,0,0,0,0,0
20728,1,sparcnet50K,1.31899,0.65608,-0.245644,0.639263,-0.284181,0.616278,-0.257068,0.592891,-0.310731,0.583819,-0.227901,0.662862,2,1,0,0,0,0,3,0,0,0,0,0
20729,1,sparcnet50K,1.36243,0.59883,-0.226515,0.581657,-0.261259,0.563109,-0.235056,0.543743,-0.293963,0.536384,-0.213041,0.601387,2,1,0,0,0,0,3,0,0,0,0,0
20730,1,sparcnet50K,1.31532,0.640958,-0.2865,0.621748,-0.320383,0.600768,-0.295262,0.581037,-0.343124,0.569478,-0.26961,0.641613,2,1,0,0,0,0,3,0,0,0,0,0
20731,1,sparcnet50K,1.36215,0.61674,-0.286206,0.608149,-0.313359,0.591862,-0.282527,0.575761,-0.388517,0.546492,-0.274585,0.629109,2,1,0,0,0,0,3,0,0,0,0,0
20732,1,sparcnet50K,1.40323,0.576564,-0.202921,0.588602,-0.235091,0.568946,-0.200109,0.553223,-0.303481,0.523902,-0.19036,0.610202,2,1,0,0,0,0,3,0,0,0,0,0
20733,1,sparcnet50K,-0.913634,0.637541,-0.224622,0.52099,-0.496653,0.481209,-0.4613,0.502878,0.617717,0.249913,1.4881,0.234662,12,1,0,0,0,0,0,2,0,0,2,9
20734,1,sparcnet50K,1.32713,0.662283,-0.267804,0.615359,-0.305301,0.592455,-0.254927,0.588603,-0.33381,0.564865,-0.255337,0.632982,2,1,0,0,0,0,3,0,0,0,0,0
20735,1,sparcnet50K,1.29805,0.679715,-0.291477,0.646234,-0.32814,0.619988,-0.281322,0.615618,-0.353729,0.591547,-0.277835,0.666346,2,1,0,0,0,0,3,0,0,0,0,0
20736,1,sparcnet50K,1.36379,0.650421,-0.204991,0.623126,-0.248572,0.597923,-0.194335,0.593803,-0.272906,0.572747,-0.190652,0.642383,2,1,0,0,0,0,3,0,0,0,0,0
20737,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,1.68286,0.143745,-0.747288,0.465374,-1.18593,0.488363,-0.769421,0.378715,-1.29647,0.45747,-0.966318,0.519384,2,5,43,14,0,0,55,3,2,5,1,2
20738,1,sparcnet50K,1.29673,0.631536,-0.310508,0.606099,-0.345737,0.577934,-0.300748,0.574837,-0.371333,0.547938,-0.296669,0.624017,2,1,0,0,0,0,3,0,0,0,0,0
20739,1,sparcnet50K,1.41162,0.610013,-0.172283,0.582602,-0.211979,0.562308,-0.149126,0.560202,-0.22619,0.546317,-0.155934,0.60351,2,1,0,0,0,0,3,0,0,0,0,0
20740,1,sparcnet50K,1.30088,0.624407,-0.270119,0.593507,-0.303782,0.572339,-0.247033,0.57205,-0.321556,0.555183,-0.25685,0.612726,2,1,0,0,0,0,3,0,0,0,0,0
20741,1,sparcnet50K,1.29753,0.609225,-0.309289,0.604761,-0.340314,0.585074,-0.296196,0.576563,-0.381664,0.557406,-0.296171,0.625241,1,2,0,0,0,0,3,0,0,0,0,0
20742,1,sparcnet50K,1.39081,0.647209,-0.188607,0.632071,-0.230254,0.609847,-0.17765,0.601852,-0.272301,0.57402,-0.172551,0.65209,1,2,0,0,0,0,3,0,0,0,0,0
20743,1,sparcnet50K,-0.880732,0.667194,-0.284232,0.611396,-0.327942,0.586478,-0.266488,0.589391,-0.340596,0.573932,1.96819,0.440601,1,1,0,0,0,0,0,0,0,0,0,2
20744,1,sparcnet50K,1.26962,0.619904,-0.293264,0.6042,-0.324169,0.584377,-0.274391,0.579317,-0.347118,0.553632,-0.276674,0.625392,2,1,0,0,0,0,3,0,0,0,0,0
20745,1,sparcnet50K,1.38608,0.650934,-0.176789,0.603866,-0.216078,0.583521,-0.153071,0.581323,-0.258701,0.544383,-0.162909,0.623134,2,1,0,0,0,0,3,0,0,0,0,0
20746,1,sparcnet50K,1.32957,0.64374,-0.244934,0.611296,-0.284732,0.589867,-0.228828,0.58685,-0.324071,0.55109,-0.22867,0.631676,2,1,0,0,0,0,3,0,0,0,0,0
20747,1,sparcnet50K,1.42558,0.584379,-0.159548,0.565728,-0.197691,0.54827,-0.135546,0.5445,-0.229651,0.522276,-0.144623,0.586207,2,1,0,0,0,0,3,0,0,0,0,0
20748,1,sparcnet50K,1.34036,0.590764,-0.278386,0.559641,-0.312358,0.540326,-0.259032,0.537146,-0.353368,0.50705,-0.266092,0.578541,2,1,0,0,0,0,3,0,0,0,0,0
20749,1,sparcnet50K,1.39541,0.68513,-0.172174,0.663547,-0.216054,0.639785,-0.153795,0.637662,-0.260314,0.593738,-0.155526,0.684078,2,1,0,0,0,0,3,0,0,0,0,0
20750,1,sparcnet50K,1.34023,0.676281,-0.213831,0.647217,-0.255319,0.626239,-0.196556,0.622682,-0.29955,0.588333,-0.197298,0.668455,2,1,0,0,0,0,3,0,0,0,0,0
20751,1,sparcnet50K,1.33183,0.60471,-0.256836,0.585043,-0.29623,0.565799,-0.240549,0.563311,-0.334426,0.529041,-0.239754,0.604047,2,1,0,0,0,0,3,0,0,0,0,0
20752,1,sparcnet50K,1.33254,0.627094,-0.267316,0.589499,-0.302408,0.569763,-0.249445,0.564952,-0.336887,0.541809,-0.251981,0.610704,2,1,0,0,0,0,3,0,0,0,0,0
20753,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.146784,0.167529,-0.849939,0.432195,-0.824339,0.398772,0.181489,0.243424,0.0884411,0.205969,1.84308,0.107125,3,8,34,12,0,0,8,2,2,7,7,34
20754,1,sparcnet50K,1.33988,0.625187,-0.243763,0.599339,-0.281988,0.57854,-0.225357,0.575799,-0.31184,0.550099,-0.227329,0.620096,2,1,0,0,0,0,3,0,0,0,0,0
20755,1,sparcnet50K,1.34804,0.636654,-0.228596,0.616062,-0.264315,0.596127,-0.20795,0.591636,-0.295105,0.566815,-0.214165,0.637686,2,1,0,0,0,0,3,0,0,0,0,0
20756,1,sparcnet50K,1.35988,0.666205,-0.17491,0.626677,-0.223639,0.601529,-0.157492,0.603396,-0.226501,0.589316,-0.15429,0.648359,1,2,0,0,0,0,3,0,0,0,0,0
20757,1,sparcnet50K,1.29056,0.64918,-0.319919,0.588277,-0.355326,0.567614,-0.299444,0.567912,-0.361895,0.560689,-0.304482,0.609465,1,2,0,0,0,0,3,0,0,0,0,0
20758,1,sparcnet50K,1.38783,0.679715,-0.196579,0.623327,-0.241943,0.601397,-0.176859,0.603941,-0.250681,0.586186,-0.178652,0.642345,1,2,0,0,0,0,3,0,0,0,0,0
20759,1,sparcnet50K,1.30647,0.645961,-0.295466,0.609809,-0.327977,0.590931,-0.284877,0.582006,-0.361553,0.561463,-0.281245,0.629821,1,1,1,0,0,0,3,0,0,0,0,0
20760,1,sparcnet50K,1.34426,0.609631,-0.212611,0.575973,-0.250366,0.555365,-0.199892,0.547853,-0.273258,0.523356,-0.196104,0.594828,1,1,1,0,0,0,3,0,0,0,0,0
20761,1,sparcnet50K,1.34714,0.634971,-0.25216,0.604225,-0.291662,0.58168,-0.244412,0.572898,-0.330236,0.54761,-0.235546,0.624815,1,1,1,0,0,0,3,0,0,0,0,0
20762,1,sparcnet50K,1.3702,0.671583,-0.198637,0.645308,-0.236908,0.623148,-0.173867,0.62313,-0.268469,0.590166,-0.183303,0.666809,2,1,0,0,0,0,3,0,0,0,0,0
20763,1,sparcnet50K,0.390002,0.407646,-0.182187,0.585195,0.72096,0.575338,-0.159027,0.566268,-0.224936,0.553595,-0.165793,0.604648,1,1,0,0,0,0,1,0,1,0,0,0
20764,1,sparcnet50K,-0.897195,0.624142,-0.268924,0.575701,1.9081,0.30411,-0.247585,0.553549,-0.309532,0.549551,-0.249978,0.599152,1,1,0,0,0,0,0,0,2,0,0,0
20765,1,sparcnet50K,1.31773,0.611938,-0.267319,0.603668,-0.297528,0.582409,-0.266145,0.567653,-0.36018,0.530563,-0.252048,0.622872,2,1,0,0,0,0,3,0,0,0,0,0
20766,1,sparcnet50K,1.36843,0.647779,-0.211178,0.635797,-0.251507,0.613696,-0.216951,0.597325,-0.336764,0.556241,-0.195632,0.656866,2,1,0,0,0,0,3,0,0,0,0,0
20767,1,sparcnet50K,-0.941995,0.657179,0.5174,0.242103,0.972616,0.210409,-0.493772,0.514438,-0.599499,0.50217,0.915584,0.2356,12,1,0,0,0,0,0,2,4,0,0,7
20768,1,sparcnet50K,-0.916237,0.650172,-0.265921,0.610147,-0.298807,0.58839,-0.241638,0.588597,-0.305927,0.582041,1.97721,0.436247,1,1,0,0,0,0,0,0,0,0,0,2
20769,1,sparcnet50K,1.40029,0.607134,-0.151168,0.608267,-0.195093,0.587086,-0.152192,0.573448,-0.248972,0.542938,-0.131214,0.631501,2,1,0,0,0,0,3,0,0,0,0,0
20770,1,sparcnet50K,1.37947,0.619483,-0.245329,0.596527,-0.281052,0.576996,-0.281682,0.542337,-0.323605,0.54429,-0.231738,0.61788,2,1,0,0,0,0,3,0,0,0,0,0
20771,1,sparcnet50K,-0.283356,0.355054,2.10409,0.166272,-0.590854,0.437435,-0.467694,0.49694,-0.601766,0.463143,-1.49244,0.407296,18,2,0,0,0,0,2,17,0,1,0,0
20772,1,sparcnet50K,1.36582,0.61123,-0.287603,0.58759,-0.318254,0.569169,-0.263134,0.567221,-0.338196,0.557289,-0.286416,0.603996,1,2,0,0,0,0,3,0,0,0,0,0
20773,1,sparcnet50K,1.31014,0.675645,-0.329398,0.65854,-0.363995,0.635012,-0.311812,0.635223,-0.377608,0.619909,-0.320351,0.677877,1,2,0,0,0,0,3,0,0,0,0,0
20774,1,sparcnet50K,1.40057,0.615601,-0.202552,0.609606,-0.239399,0.591364,-0.178905,0.58815,-0.249677,0.579391,-0.19822,0.627169,1,2,0,0,0,0,3,0,0,0,0,0
20775,1,sparcnet50K,1.45992,0.614804,-0.159915,0.602181,-0.201681,0.58183,-0.169445,0.563384,-0.250439,0.545001,-0.144883,0.62308,2,1,0,0,0,0,3,0,0,0,0,0
20776,1,sparcnet50K,1.33299,0.607785,-0.230243,0.601463,-0.266058,0.581557,-0.239895,0.560329,-0.306414,0.53952,-0.210701,0.623269,2,1,0,0,0,0,3,0,0,0,0,0
20777,1,sparcnet50K,-0.197473,0.304634,-0.49156,0.503486,-0.562282,0.467726,-0.132137,0.47683,0.135181,0.341519,1.58988,0.216906,18,1,0,0,0,0,1,2,0,1,1,14
20778,1,sparcnet50K,-0.944351,0.607731,0.0591869,0.322251,-0.519451,0.452232,-0.480853,0.472801,0.604827,0.235642,1.61568,0.231679,12,1,0,0,0,0,0,1,0,0,2,10
20779,5,centaur_2025_iiic|centaur_iiic_expert|iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-1.38527,0.469777,0.335556,0.15859,-0.253563,0.260315,1.19793,0.0747671,0.986718,0.0575755,0.239917,0.202764,8,7,55,13,0,0,3,15,7,30,34,11
20780,1,sparcnet50K,1.43404,0.655733,-0.0635833,0.637183,-0.114481,0.614866,-0.0616358,0.602921,-0.138528,0.583265,-0.0409842,0.661923,2,1,0,0,0,0,3,0,0,0,0,0
